state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
37,053,"Currituck County, NC",2020,13851,12976,875,6.3,37053
37,053,"Currituck County, NC",2019,14426,13927,499,3.5,37053
37,053,"Currituck County, NC",2018,13999,13489,510,3.6,37053
37,053,"Currituck County, NC",2017,13560,12969,591,4.4,37053
37,053,"Currituck County, NC",2016,13111,12446,665,5.1,37053
37,053,"Currituck County, NC",2015,12833,12099,734,5.7,37053
37,053,"Currituck County, NC",2014,12712,11935,777,6.1,37053
37,053,"Currituck County, NC",2013,12628,11660,968,7.7,37053
37,053,"Currituck County, NC",2012,12566,11464,1102,8.8,37053
37,053,"Currituck County, NC",2011,12417,11293,1124,9.1,37053
37,053,"Currituck County, NC",2010,12236,11158,1078,8.8,37053
37,053,"Currituck County, NC",2009,12801,11882,919,7.2,37053
37,053,"Currituck County, NC",2008,12847,12280,567,4.4,37053
37,053,"Currituck County, NC",2007,12557,12127,430,3.4,37053
37,053,"Currituck County, NC",2006,12677,12218,459,3.6,37053
37,053,"Currituck County, NC",2005,12133,11738,395,3.3,37053
37,053,"Currituck County, NC",2004,11451,11097,354,3.1,37053
37,053,"Currituck County, NC",2003,10793,10431,362,3.4,37053
37,053,"Currituck County, NC",2002,10015,9704,311,3.1,37053
37,053,"Currituck County, NC",2001,9671,9378,293,3,37053
37,053,"Currituck County, NC",2000,9220,8966,254,2.8,37053
37,053,"Currituck County, NC",1999,9312,9091,221,2.4,37053
37,053,"Currituck County, NC",1998,9097,8849,248,2.7,37053
37,053,"Currituck County, NC",1997,8892,8629,263,3,37053
37,053,"Currituck County, NC",1996,8344,8091,253,3,37053
37,053,"Currituck County, NC",1995,7942,7664,278,3.5,37053
37,053,"Currituck County, NC",1994,7634,7380,254,3.3,37053
37,053,"Currituck County, NC",1993,7440,7144,296,4,37053
37,053,"Currituck County, NC",1992,7211,6946,265,3.7,37053
37,053,"Currituck County, NC",1991,7239,6914,325,4.5,37053
37,053,"Currituck County, NC",1990,7008,6778,230,3.3,37053
