fips_code,area,period,qtrly_estabs,avg_wkly_wage
39139,"Richland County, OH",2014-1,2705,661
39139,"Richland County, OH",2014-2,2717,666
39139,"Richland County, OH",2014-3,2806,665
39139,"Richland County, OH",2014-4,2799,732
39139,"Richland County, OH",2015-1,2717,663
39139,"Richland County, OH",2015-2,2717,677
39139,"Richland County, OH",2015-3,2712,677
39139,"Richland County, OH",2015-4,2700,752
39139,"Richland County, OH",2016-1,2700,665
39139,"Richland County, OH",2016-2,2708,679
39139,"Richland County, OH",2016-3,2706,718
39139,"Richland County, OH",2016-4,2723,735
39139,"Richland County, OH",2017-1,2725,726
39139,"Richland County, OH",2017-2,2736,703
39139,"Richland County, OH",2017-3,2735,730
39139,"Richland County, OH",2017-4,2742,770
39139,"Richland County, OH",2018-1,2745,760
39139,"Richland County, OH",2018-2,2748,725
39139,"Richland County, OH",2018-3,2758,760
39139,"Richland County, OH",2018-4,2761,796
39139,"Richland County, OH",2019-1,2769,781
39139,"Richland County, OH",2019-2,2777,762
39139,"Richland County, OH",2019-3,2785,765
39139,"Richland County, OH",2019-4,2785,801
39139,"Richland County, OH",2020-1,2800,792
39139,"Richland County, OH",2020-2,2784,801
39139,"Richland County, OH",2020-3,2789,811
