fips_code,area,period,qtrly_estabs,avg_wkly_wage
39097,"Madison County, OH",2014-1,839,762
39097,"Madison County, OH",2014-1,9,1150
39097,"Madison County, OH",2014-1,14,958
39097,"Madison County, OH",2014-1,72,745
39097,"Madison County, OH",2014-1,744,740
39097,"Madison County, OH",2014-2,842,767
39097,"Madison County, OH",2014-2,9,954
39097,"Madison County, OH",2014-2,14,1090
39097,"Madison County, OH",2014-2,72,775
39097,"Madison County, OH",2014-2,747,729
39097,"Madison County, OH",2014-3,838,751
39097,"Madison County, OH",2014-3,9,1149
39097,"Madison County, OH",2014-3,14,938
39097,"Madison County, OH",2014-3,72,755
39097,"Madison County, OH",2014-3,743,728
39097,"Madison County, OH",2014-4,838,810
39097,"Madison County, OH",2014-4,9,1022
39097,"Madison County, OH",2014-4,15,999
39097,"Madison County, OH",2014-4,72,793
39097,"Madison County, OH",2014-4,742,792
39097,"Madison County, OH",2015-1,820,772
39097,"Madison County, OH",2015-1,9,1166
39097,"Madison County, OH",2015-1,13,1107
39097,"Madison County, OH",2015-1,71,771
39097,"Madison County, OH",2015-1,727,734
39097,"Madison County, OH",2015-2,824,789
39097,"Madison County, OH",2015-2,9,958
39097,"Madison County, OH",2015-2,14,935
39097,"Madison County, OH",2015-2,72,784
39097,"Madison County, OH",2015-2,729,774
39097,"Madison County, OH",2015-3,837,804
39097,"Madison County, OH",2015-3,9,1124
39097,"Madison County, OH",2015-3,14,1157
39097,"Madison County, OH",2015-3,72,774
39097,"Madison County, OH",2015-3,742,770
39097,"Madison County, OH",2015-4,832,865
39097,"Madison County, OH",2015-4,9,1129
39097,"Madison County, OH",2015-4,14,1022
39097,"Madison County, OH",2015-4,72,813
39097,"Madison County, OH",2015-4,737,855
39097,"Madison County, OH",2016-1,833,763
39097,"Madison County, OH",2016-1,9,1017
39097,"Madison County, OH",2016-1,12,1125
39097,"Madison County, OH",2016-1,72,767
39097,"Madison County, OH",2016-1,740,726
39097,"Madison County, OH",2016-2,843,780
39097,"Madison County, OH",2016-2,9,945
39097,"Madison County, OH",2016-2,12,975
39097,"Madison County, OH",2016-2,72,776
39097,"Madison County, OH",2016-2,750,760
39097,"Madison County, OH",2016-3,846,826
39097,"Madison County, OH",2016-3,9,1119
39097,"Madison County, OH",2016-3,12,1158
39097,"Madison County, OH",2016-3,72,814
39097,"Madison County, OH",2016-3,753,795
39097,"Madison County, OH",2016-4,842,842
39097,"Madison County, OH",2016-4,9,1113
39097,"Madison County, OH",2016-4,13,1212
39097,"Madison County, OH",2016-4,72,797
39097,"Madison County, OH",2016-4,748,811
39097,"Madison County, OH",2017-1,824,780
39097,"Madison County, OH",2017-1,9,1009
39097,"Madison County, OH",2017-1,13,1165
39097,"Madison County, OH",2017-1,72,810
39097,"Madison County, OH",2017-1,730,738
39097,"Madison County, OH",2017-2,836,789
39097,"Madison County, OH",2017-2,9,1066
39097,"Madison County, OH",2017-2,13,1165
39097,"Madison County, OH",2017-2,72,803
39097,"Madison County, OH",2017-2,742,750
39097,"Madison County, OH",2017-3,844,810
39097,"Madison County, OH",2017-3,9,1058
39097,"Madison County, OH",2017-3,12,1371
39097,"Madison County, OH",2017-3,71,842
39097,"Madison County, OH",2017-3,752,753
39097,"Madison County, OH",2017-4,842,841
39097,"Madison County, OH",2017-4,9,1194
39097,"Madison County, OH",2017-4,11,1106
39097,"Madison County, OH",2017-4,71,832
39097,"Madison County, OH",2017-4,751,817
39097,"Madison County, OH",2018-1,856,820
39097,"Madison County, OH",2018-1,9,1040
39097,"Madison County, OH",2018-1,11,1225
39097,"Madison County, OH",2018-1,71,850
39097,"Madison County, OH",2018-1,765,777
39097,"Madison County, OH",2018-2,859,810
39097,"Madison County, OH",2018-2,9,1144
39097,"Madison County, OH",2018-2,11,1045
39097,"Madison County, OH",2018-2,71,817
39097,"Madison County, OH",2018-2,768,785
39097,"Madison County, OH",2018-3,862,841
39097,"Madison County, OH",2018-3,9,1041
39097,"Madison County, OH",2018-3,11,1433
39097,"Madison County, OH",2018-3,71,860
39097,"Madison County, OH",2018-3,771,784
39097,"Madison County, OH",2018-4,863,881
39097,"Madison County, OH",2018-4,9,1233
39097,"Madison County, OH",2018-4,12,1141
39097,"Madison County, OH",2018-4,71,874
39097,"Madison County, OH",2018-4,771,857
39097,"Madison County, OH",2019-1,850,829
39097,"Madison County, OH",2019-1,10,1013
39097,"Madison County, OH",2019-1,12,1270
39097,"Madison County, OH",2019-1,72,872
39097,"Madison County, OH",2019-1,756,782
39097,"Madison County, OH",2019-2,858,823
39097,"Madison County, OH",2019-2,10,1077
39097,"Madison County, OH",2019-2,14,1079
39097,"Madison County, OH",2019-2,72,854
39097,"Madison County, OH",2019-2,762,796
39097,"Madison County, OH",2019-3,874,828
39097,"Madison County, OH",2019-3,11,1058
39097,"Madison County, OH",2019-3,14,1286
39097,"Madison County, OH",2019-3,72,884
39097,"Madison County, OH",2019-3,777,781
39097,"Madison County, OH",2019-4,874,870
39097,"Madison County, OH",2019-4,11,1249
39097,"Madison County, OH",2019-4,14,1348
39097,"Madison County, OH",2019-4,72,862
39097,"Madison County, OH",2019-4,777,830
39097,"Madison County, OH",2020-1,870,827
39097,"Madison County, OH",2020-1,11,1022
39097,"Madison County, OH",2020-1,15,1300
39097,"Madison County, OH",2020-1,72,907
39097,"Madison County, OH",2020-1,772,777
39097,"Madison County, OH",2020-2,875,860
39097,"Madison County, OH",2020-2,11,1192
39097,"Madison County, OH",2020-2,14,1129
39097,"Madison County, OH",2020-2,73,904
39097,"Madison County, OH",2020-2,777,826
39097,"Madison County, OH",2020-3,885,882
39097,"Madison County, OH",2020-3,11,1020
39097,"Madison County, OH",2020-3,15,1389
39097,"Madison County, OH",2020-3,73,917
39097,"Madison County, OH",2020-3,786,834
