fips_code,area,period,qtrly_estabs,avg_wkly_wage
32031,"Washoe County, NV",2014-1,13840,856
32031,"Washoe County, NV",2014-1,62,1415
32031,"Washoe County, NV",2014-1,86,1013
32031,"Washoe County, NV",2014-1,55,957
32031,"Washoe County, NV",2014-1,13637,827
32031,"Washoe County, NV",2014-2,13871,827
32031,"Washoe County, NV",2014-2,61,1256
32031,"Washoe County, NV",2014-2,84,976
32031,"Washoe County, NV",2014-2,55,936
32031,"Washoe County, NV",2014-2,13671,801
32031,"Washoe County, NV",2014-3,13961,855
32031,"Washoe County, NV",2014-3,61,1455
32031,"Washoe County, NV",2014-3,87,1029
32031,"Washoe County, NV",2014-3,55,1044
32031,"Washoe County, NV",2014-3,13758,819
32031,"Washoe County, NV",2014-4,14071,923
32031,"Washoe County, NV",2014-4,61,1300
32031,"Washoe County, NV",2014-4,88,977
32031,"Washoe County, NV",2014-4,55,970
32031,"Washoe County, NV",2014-4,13867,909
32031,"Washoe County, NV",2015-1,14149,851
32031,"Washoe County, NV",2015-1,61,1484
32031,"Washoe County, NV",2015-1,87,1005
32031,"Washoe County, NV",2015-1,55,962
32031,"Washoe County, NV",2015-1,13946,820
32031,"Washoe County, NV",2015-2,14259,857
32031,"Washoe County, NV",2015-2,58,1250
32031,"Washoe County, NV",2015-2,90,999
32031,"Washoe County, NV",2015-2,55,947
32031,"Washoe County, NV",2015-2,14056,835
32031,"Washoe County, NV",2015-3,14458,878
32031,"Washoe County, NV",2015-3,58,1480
32031,"Washoe County, NV",2015-3,88,1075
32031,"Washoe County, NV",2015-3,55,1063
32031,"Washoe County, NV",2015-3,14257,842
32031,"Washoe County, NV",2015-4,14599,955
32031,"Washoe County, NV",2015-4,58,1364
32031,"Washoe County, NV",2015-4,88,1064
32031,"Washoe County, NV",2015-4,56,1043
32031,"Washoe County, NV",2015-4,14397,935
32031,"Washoe County, NV",2016-1,14647,852
32031,"Washoe County, NV",2016-1,58,1371
32031,"Washoe County, NV",2016-1,90,1021
32031,"Washoe County, NV",2016-1,57,958
32031,"Washoe County, NV",2016-1,14442,824
32031,"Washoe County, NV",2016-2,14638,876
32031,"Washoe County, NV",2016-2,57,1274
32031,"Washoe County, NV",2016-2,86,1029
32031,"Washoe County, NV",2016-2,57,940
32031,"Washoe County, NV",2016-2,14438,855
32031,"Washoe County, NV",2016-3,14638,933
32031,"Washoe County, NV",2016-3,57,1477
32031,"Washoe County, NV",2016-3,83,1141
32031,"Washoe County, NV",2016-3,56,1174
32031,"Washoe County, NV",2016-3,14442,894
32031,"Washoe County, NV",2016-4,14584,946
32031,"Washoe County, NV",2016-4,57,1469
32031,"Washoe County, NV",2016-4,84,1089
32031,"Washoe County, NV",2016-4,56,1054
32031,"Washoe County, NV",2016-4,14387,920
32031,"Washoe County, NV",2017-1,14347,910
32031,"Washoe County, NV",2017-1,57,1362
32031,"Washoe County, NV",2017-1,86,1044
32031,"Washoe County, NV",2017-1,56,987
32031,"Washoe County, NV",2017-1,14148,887
32031,"Washoe County, NV",2017-2,14446,906
32031,"Washoe County, NV",2017-2,57,1441
32031,"Washoe County, NV",2017-2,85,1092
32031,"Washoe County, NV",2017-2,55,1029
32031,"Washoe County, NV",2017-2,14249,877
32031,"Washoe County, NV",2017-3,14646,932
32031,"Washoe County, NV",2017-3,56,1377
32031,"Washoe County, NV",2017-3,86,1283
32031,"Washoe County, NV",2017-3,54,1067
32031,"Washoe County, NV",2017-3,14450,897
32031,"Washoe County, NV",2017-4,14762,969
32031,"Washoe County, NV",2017-4,56,1537
32031,"Washoe County, NV",2017-4,86,860
32031,"Washoe County, NV",2017-4,55,1055
32031,"Washoe County, NV",2017-4,14565,956
32031,"Washoe County, NV",2018-1,14460,957
32031,"Washoe County, NV",2018-1,56,1430
32031,"Washoe County, NV",2018-1,85,1038
32031,"Washoe County, NV",2018-1,56,1019
32031,"Washoe County, NV",2018-1,14263,939
32031,"Washoe County, NV",2018-2,14719,944
32031,"Washoe County, NV",2018-2,56,1518
32031,"Washoe County, NV",2018-2,84,1137
32031,"Washoe County, NV",2018-2,56,1055
32031,"Washoe County, NV",2018-2,14523,916
32031,"Washoe County, NV",2018-3,14873,967
32031,"Washoe County, NV",2018-3,56,1439
32031,"Washoe County, NV",2018-3,83,1189
32031,"Washoe County, NV",2018-3,58,1092
32031,"Washoe County, NV",2018-3,14676,940
32031,"Washoe County, NV",2018-4,15175,1028
32031,"Washoe County, NV",2018-4,56,1692
32031,"Washoe County, NV",2018-4,82,1153
32031,"Washoe County, NV",2018-4,58,1111
32031,"Washoe County, NV",2018-4,14979,1004
32031,"Washoe County, NV",2019-1,14884,986
32031,"Washoe County, NV",2019-1,57,1429
32031,"Washoe County, NV",2019-1,83,1146
32031,"Washoe County, NV",2019-1,61,1053
32031,"Washoe County, NV",2019-1,14683,966
32031,"Washoe County, NV",2019-2,15162,979
32031,"Washoe County, NV",2019-2,57,1575
32031,"Washoe County, NV",2019-2,85,1153
32031,"Washoe County, NV",2019-2,61,1096
32031,"Washoe County, NV",2019-2,14959,951
32031,"Washoe County, NV",2019-3,15367,1006
32031,"Washoe County, NV",2019-3,57,1475
32031,"Washoe County, NV",2019-3,85,1200
32031,"Washoe County, NV",2019-3,62,1116
32031,"Washoe County, NV",2019-3,15163,981
32031,"Washoe County, NV",2019-4,15409,1060
32031,"Washoe County, NV",2019-4,57,1709
32031,"Washoe County, NV",2019-4,84,1184
32031,"Washoe County, NV",2019-4,63,1170
32031,"Washoe County, NV",2019-4,15205,1034
32031,"Washoe County, NV",2020-1,15286,1027
32031,"Washoe County, NV",2020-1,56,1445
32031,"Washoe County, NV",2020-1,83,1170
32031,"Washoe County, NV",2020-1,68,1062
32031,"Washoe County, NV",2020-1,15079,1010
32031,"Washoe County, NV",2020-2,15117,1064
32031,"Washoe County, NV",2020-2,55,1741
32031,"Washoe County, NV",2020-2,81,1232
32031,"Washoe County, NV",2020-2,67,1220
32031,"Washoe County, NV",2020-2,14914,1027
32031,"Washoe County, NV",2020-3,15113,1091
32031,"Washoe County, NV",2020-3,55,1433
32031,"Washoe County, NV",2020-3,79,1294
32031,"Washoe County, NV",2020-3,67,1198
32031,"Washoe County, NV",2020-3,14912,1067
