state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
36,085,"Richmond County, NY",2020,211064,188608,22456,10.6,36085
36,085,"Richmond County, NY",2019,223957,215509,8448,3.8,36085
36,085,"Richmond County, NY",2018,222584,213495,9089,4.1,36085
36,085,"Richmond County, NY",2017,220553,210468,10085,4.6,36085
36,085,"Richmond County, NY",2016,219313,207941,11372,5.2,36085
36,085,"Richmond County, NY",2015,218528,206018,12510,5.7,36085
36,085,"Richmond County, NY",2014,219670,203725,15945,7.3,36085
36,085,"Richmond County, NY",2013,220021,200334,19687,8.9,36085
36,085,"Richmond County, NY",2012,218185,197348,20837,9.6,36085
36,085,"Richmond County, NY",2011,217461,197400,20061,9.2,36085
36,085,"Richmond County, NY",2010,218630,197881,20749,9.5,36085
36,085,"Richmond County, NY",2009,247007,226828,20179,8.2,36085
36,085,"Richmond County, NY",2008,245424,232990,12434,5.1,36085
36,085,"Richmond County, NY",2007,239804,229204,10600,4.4,36085
36,085,"Richmond County, NY",2006,237278,226880,10398,4.4000000000000004,36085
36,085,"Richmond County, NY",2005,231368,219483,11885,5.0999999999999996,36085
36,085,"Richmond County, NY",2004,227178,212812,14366,6.3,36085
36,085,"Richmond County, NY",2003,223330,206786,16544,7.4,36085
36,085,"Richmond County, NY",2002,222017,206586,15431,7,36085
36,085,"Richmond County, NY",2001,216684,205401,11283,5.2,36085
36,085,"Richmond County, NY",2000,216807,205797,11010,5.1,36085
36,085,"Richmond County, NY",1999,207533,195470,12063,5.8,36085
36,085,"Richmond County, NY",1998,202936,189086,13850,6.8,36085
36,085,"Richmond County, NY",1997,198893,182404,16489,8.3,36085
36,085,"Richmond County, NY",1996,191623,176726,14897,7.8,36085
36,085,"Richmond County, NY",1995,184854,171001,13853,7.5,36085
36,085,"Richmond County, NY",1994,184966,170570,14396,7.8,36085
36,085,"Richmond County, NY",1993,185463,168117,17346,9.4,36085
36,085,"Richmond County, NY",1992,184206,165957,18249,9.9,36085
36,085,"Richmond County, NY",1991,180464,165906,14558,8.1,36085
36,085,"Richmond County, NY",1990,180923,169849,11074,6.1,36085
