fips_code,area,period,qtrly_estabs,avg_wkly_wage
72131,"San Sebastian Municipio, PR",2014-1,543,337
72131,"San Sebastian Municipio, PR",2014-2,551,336
72131,"San Sebastian Municipio, PR",2014-3,548,334
72131,"San Sebastian Municipio, PR",2014-4,545,372
72131,"San Sebastian Municipio, PR",2015-1,544,333
72131,"San Sebastian Municipio, PR",2015-2,540,333
72131,"San Sebastian Municipio, PR",2015-3,533,336
72131,"San Sebastian Municipio, PR",2015-4,532,370
72131,"San Sebastian Municipio, PR",2016-1,544,323
72131,"San Sebastian Municipio, PR",2016-2,540,326
72131,"San Sebastian Municipio, PR",2016-3,541,339
72131,"San Sebastian Municipio, PR",2016-4,541,370
72131,"San Sebastian Municipio, PR",2017-1,556,325
72131,"San Sebastian Municipio, PR",2017-2,565,329
72131,"San Sebastian Municipio, PR",2017-3,545,313
72131,"San Sebastian Municipio, PR",2017-4,539,371
72131,"San Sebastian Municipio, PR",2018-1,545,341
72131,"San Sebastian Municipio, PR",2018-2,548,337
72131,"San Sebastian Municipio, PR",2018-3,564,332
72131,"San Sebastian Municipio, PR",2018-4,568,362
72131,"San Sebastian Municipio, PR",2019-1,572,339
72131,"San Sebastian Municipio, PR",2019-2,581,335
72131,"San Sebastian Municipio, PR",2019-3,578,336
72131,"San Sebastian Municipio, PR",2019-4,580,373
72131,"San Sebastian Municipio, PR",2020-1,567,332
72131,"San Sebastian Municipio, PR",2020-2,567,352
72131,"San Sebastian Municipio, PR",2020-3,563,358
