state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
53,061,"Snohomish County, WA",2020,441156,403863,37293,8.5,53061
53,061,"Snohomish County, WA",2019,438741,426319,12422,2.8,53061
53,061,"Snohomish County, WA",2018,431981,416631,15350,3.6,53061
53,061,"Snohomish County, WA",2017,423083,406480,16603,3.9,53061
53,061,"Snohomish County, WA",2016,415292,397875,17417,4.2,53061
53,061,"Snohomish County, WA",2015,404003,385767,18236,4.5,53061
53,061,"Snohomish County, WA",2014,397747,377774,19973,5,53061
53,061,"Snohomish County, WA",2013,388242,368625,19617,5.1,53061
53,061,"Snohomish County, WA",2012,387127,358508,28619,7.4,53061
53,061,"Snohomish County, WA",2011,383026,348470,34556,9,53061
53,061,"Snohomish County, WA",2010,383222,345153,38069,9.9,53061
53,061,"Snohomish County, WA",2009,374720,343643,31077,8.3,53061
53,061,"Snohomish County, WA",2008,372224,355754,16470,4.4,53061
53,061,"Snohomish County, WA",2007,363448,350897,12551,3.5,53061
53,061,"Snohomish County, WA",2006,359232,344764,14468,4,53061
53,061,"Snohomish County, WA",2005,346287,329802,16485,4.8,53061
53,061,"Snohomish County, WA",2004,337182,318578,18604,5.5,53061
53,061,"Snohomish County, WA",2003,335148,312869,22279,6.6,53061
53,061,"Snohomish County, WA",2002,333258,311322,21936,6.6,53061
53,061,"Snohomish County, WA",2001,331845,315996,15849,4.8,53061
53,061,"Snohomish County, WA",2000,325634,311764,13870,4.3,53061
53,061,"Snohomish County, WA",1999,326148,312909,13239,4.1,53061
53,061,"Snohomish County, WA",1998,319294,307919,11375,3.6,53061
53,061,"Snohomish County, WA",1997,309830,297839,11991,3.9,53061
53,061,"Snohomish County, WA",1996,294038,280554,13484,4.6,53061
53,061,"Snohomish County, WA",1995,282542,268356,14186,5,53061
53,061,"Snohomish County, WA",1994,278771,264331,14440,5.2,53061
53,061,"Snohomish County, WA",1993,275641,259105,16536,6,53061
53,061,"Snohomish County, WA",1992,269513,253818,15695,5.8,53061
53,061,"Snohomish County, WA",1991,256269,243587,12682,4.9,53061
53,061,"Snohomish County, WA",1990,249511,239104,10407,4.2,53061
