fips_code,area,period,qtrly_estabs,avg_wkly_wage
27113,"Pennington County, MN",2014-1,421,744
27113,"Pennington County, MN",2014-2,422,813
27113,"Pennington County, MN",2014-3,423,757
27113,"Pennington County, MN",2014-4,424,815
27113,"Pennington County, MN",2015-1,423,745
27113,"Pennington County, MN",2015-2,420,769
27113,"Pennington County, MN",2015-3,414,760
27113,"Pennington County, MN",2015-4,412,846
27113,"Pennington County, MN",2016-1,404,749
27113,"Pennington County, MN",2016-2,411,795
27113,"Pennington County, MN",2016-3,416,838
27113,"Pennington County, MN",2016-4,413,818
27113,"Pennington County, MN",2017-1,410,853
27113,"Pennington County, MN",2017-2,411,882
27113,"Pennington County, MN",2017-3,415,832
27113,"Pennington County, MN",2017-4,417,845
27113,"Pennington County, MN",2018-1,418,904
27113,"Pennington County, MN",2018-2,423,853
27113,"Pennington County, MN",2018-3,425,890
27113,"Pennington County, MN",2018-4,424,904
27113,"Pennington County, MN",2019-1,404,883
27113,"Pennington County, MN",2019-2,411,840
27113,"Pennington County, MN",2019-3,410,914
27113,"Pennington County, MN",2019-4,410,873
27113,"Pennington County, MN",2020-1,405,909
27113,"Pennington County, MN",2020-2,419,883
27113,"Pennington County, MN",2020-3,415,944
