state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
21,033,"Caldwell County, KY",2020,5570,5224,346,6.2,21033
21,033,"Caldwell County, KY",2019,5479,5216,263,4.8,21033
21,033,"Caldwell County, KY",2018,5377,5128,249,4.6,21033
21,033,"Caldwell County, KY",2017,5332,5055,277,5.2,21033
21,033,"Caldwell County, KY",2016,5356,5067,289,5.4,21033
21,033,"Caldwell County, KY",2015,5299,5006,293,5.5,21033
21,033,"Caldwell County, KY",2014,5453,5099,354,6.5,21033
21,033,"Caldwell County, KY",2013,5633,5176,457,8.1,21033
21,033,"Caldwell County, KY",2012,5681,5205,476,8.4,21033
21,033,"Caldwell County, KY",2011,5712,5164,548,9.6,21033
21,033,"Caldwell County, KY",2010,5948,5315,633,10.6,21033
21,033,"Caldwell County, KY",2009,6924,6203,721,10.4,21033
21,033,"Caldwell County, KY",2008,6686,6244,442,6.6,21033
21,033,"Caldwell County, KY",2007,6641,6290,351,5.3,21033
21,033,"Caldwell County, KY",2006,6643,6296,347,5.2,21033
21,033,"Caldwell County, KY",2005,6369,5996,373,5.9,21033
21,033,"Caldwell County, KY",2004,6268,5944,324,5.2,21033
21,033,"Caldwell County, KY",2003,6391,6009,382,6,21033
21,033,"Caldwell County, KY",2002,6314,5986,328,5.2,21033
21,033,"Caldwell County, KY",2001,6262,5940,322,5.1,21033
21,033,"Caldwell County, KY",2000,6207,5934,273,4.4,21033
21,033,"Caldwell County, KY",1999,6483,6180,303,4.7,21033
21,033,"Caldwell County, KY",1998,6371,6039,332,5.2,21033
21,033,"Caldwell County, KY",1997,6321,5920,401,6.3,21033
21,033,"Caldwell County, KY",1996,6375,5764,611,9.6,21033
21,033,"Caldwell County, KY",1995,7004,6592,412,5.9,21033
21,033,"Caldwell County, KY",1994,7184,6839,345,4.8,21033
21,033,"Caldwell County, KY",1993,6695,6166,529,7.9,21033
21,033,"Caldwell County, KY",1992,6250,5497,753,12,21033
21,033,"Caldwell County, KY",1991,6106,5564,542,8.9,21033
21,033,"Caldwell County, KY",1990,6151,5696,455,7.4,21033
