fips_code,area,period,qtrly_estabs,avg_wkly_wage
18181,"White County, IN",2014-1,666,656
18181,"White County, IN",2014-2,671,636
18181,"White County, IN",2014-3,667,670
18181,"White County, IN",2014-4,672,715
18181,"White County, IN",2015-1,668,670
18181,"White County, IN",2015-2,668,651
18181,"White County, IN",2015-3,663,652
18181,"White County, IN",2015-4,662,753
18181,"White County, IN",2016-1,658,682
18181,"White County, IN",2016-2,653,685
18181,"White County, IN",2016-3,653,697
18181,"White County, IN",2016-4,650,736
18181,"White County, IN",2017-1,642,697
18181,"White County, IN",2017-2,641,693
18181,"White County, IN",2017-3,643,686
18181,"White County, IN",2017-4,640,744
18181,"White County, IN",2018-1,646,743
18181,"White County, IN",2018-2,650,707
18181,"White County, IN",2018-3,656,707
18181,"White County, IN",2018-4,651,757
18181,"White County, IN",2019-1,643,726
18181,"White County, IN",2019-2,643,758
18181,"White County, IN",2019-3,653,740
18181,"White County, IN",2019-4,652,807
18181,"White County, IN",2020-1,665,765
18181,"White County, IN",2020-2,670,786
18181,"White County, IN",2020-3,670,775
