state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
16,011,"Bingham County, ID",2020,23776,22860,916,3.9,16011
16,011,"Bingham County, ID",2019,23720,23121,599,2.5,16011
16,011,"Bingham County, ID",2018,23251,22627,624,2.7,16011
16,011,"Bingham County, ID",2017,23030,22352,678,2.9,16011
16,011,"Bingham County, ID",2016,22783,22007,776,3.4,16011
16,011,"Bingham County, ID",2015,22072,21234,838,3.8,16011
16,011,"Bingham County, ID",2014,21977,21079,898,4.1,16011
16,011,"Bingham County, ID",2013,22488,21020,1468,6.5,16011
16,011,"Bingham County, ID",2012,22849,21357,1492,6.5,16011
16,011,"Bingham County, ID",2011,22816,21226,1590,7,16011
16,011,"Bingham County, ID",2010,22875,21276,1599,7,16011
16,011,"Bingham County, ID",2009,22016,20573,1443,6.6,16011
16,011,"Bingham County, ID",2008,22523,21637,886,3.9,16011
16,011,"Bingham County, ID",2007,22266,21679,587,2.6,16011
16,011,"Bingham County, ID",2006,21026,20258,768,3.7,16011
16,011,"Bingham County, ID",2005,21012,20240,772,3.7,16011
16,011,"Bingham County, ID",2004,20507,19601,906,4.4,16011
16,011,"Bingham County, ID",2003,20256,19310,946,4.7,16011
16,011,"Bingham County, ID",2002,20313,19364,949,4.7,16011
16,011,"Bingham County, ID",2001,19980,19033,947,4.7,16011
16,011,"Bingham County, ID",2000,19724,18860,864,4.4,16011
16,011,"Bingham County, ID",1999,21977,20900,1077,4.9,16011
16,011,"Bingham County, ID",1998,21850,20738,1112,5.1,16011
16,011,"Bingham County, ID",1997,21496,20454,1042,4.8,16011
16,011,"Bingham County, ID",1996,21017,19869,1148,5.5,16011
16,011,"Bingham County, ID",1995,20579,19401,1178,5.7,16011
16,011,"Bingham County, ID",1994,20837,19612,1225,5.9,16011
16,011,"Bingham County, ID",1993,20309,19160,1149,5.7,16011
16,011,"Bingham County, ID",1992,19712,18484,1228,6.2,16011
16,011,"Bingham County, ID",1991,19092,18023,1069,5.6,16011
16,011,"Bingham County, ID",1990,18383,17381,1002,5.5,16011
