state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
17,117,"Macoupin County, IL",2020,22119,20596,1523,6.9,17117
17,117,"Macoupin County, IL",2019,23070,22128,942,4.1,17117
17,117,"Macoupin County, IL",2018,23111,21991,1120,4.8,17117
17,117,"Macoupin County, IL",2017,23010,21886,1124,4.9,17117
17,117,"Macoupin County, IL",2016,23458,22060,1398,6,17117
17,117,"Macoupin County, IL",2015,23092,21629,1463,6.3,17117
17,117,"Macoupin County, IL",2014,23132,21388,1744,7.5,17117
17,117,"Macoupin County, IL",2013,23450,21241,2209,9.4,17117
17,117,"Macoupin County, IL",2012,23961,21674,2287,9.5,17117
17,117,"Macoupin County, IL",2011,24754,22344,2410,9.7,17117
17,117,"Macoupin County, IL",2010,24739,22168,2571,10.4,17117
17,117,"Macoupin County, IL",2009,23945,21385,2560,10.7,17117
17,117,"Macoupin County, IL",2008,24547,22692,1855,7.6,17117
17,117,"Macoupin County, IL",2007,24737,23248,1489,6,17117
17,117,"Macoupin County, IL",2006,24711,23430,1281,5.2,17117
17,117,"Macoupin County, IL",2005,24530,23140,1390,5.7,17117
17,117,"Macoupin County, IL",2004,23952,22464,1488,6.2,17117
17,117,"Macoupin County, IL",2003,23919,22345,1574,6.6,17117
17,117,"Macoupin County, IL",2002,23925,22575,1350,5.6,17117
17,117,"Macoupin County, IL",2001,24160,22900,1260,5.2,17117
17,117,"Macoupin County, IL",2000,24452,23397,1055,4.3,17117
17,117,"Macoupin County, IL",1999,23334,22248,1086,4.7,17117
17,117,"Macoupin County, IL",1998,23119,22060,1059,4.6,17117
17,117,"Macoupin County, IL",1997,22899,21784,1115,4.9,17117
17,117,"Macoupin County, IL",1996,22987,21633,1354,5.9,17117
17,117,"Macoupin County, IL",1995,22695,21398,1297,5.7,17117
17,117,"Macoupin County, IL",1994,22664,21264,1400,6.2,17117
17,117,"Macoupin County, IL",1993,23571,21742,1829,7.8,17117
17,117,"Macoupin County, IL",1992,23498,21628,1870,8,17117
17,117,"Macoupin County, IL",1991,22896,21160,1736,7.6,17117
17,117,"Macoupin County, IL",1990,23389,21924,1465,6.3,17117
