fips_code,area,period,qtrly_estabs,avg_wkly_wage
06095,"Solano County, CA",2014-1,10124,1036
06095,"Solano County, CA",2014-2,10068,965
06095,"Solano County, CA",2014-3,10238,958
06095,"Solano County, CA",2014-4,10332,1025
06095,"Solano County, CA",2015-1,10267,1051
06095,"Solano County, CA",2015-2,10385,998
06095,"Solano County, CA",2015-3,10544,982
06095,"Solano County, CA",2015-4,10668,1080
06095,"Solano County, CA",2016-1,10653,1069
06095,"Solano County, CA",2016-2,10836,1007
06095,"Solano County, CA",2016-3,10990,1059
06095,"Solano County, CA",2016-4,10994,1073
06095,"Solano County, CA",2017-1,10946,1125
06095,"Solano County, CA",2017-2,11237,1058
06095,"Solano County, CA",2017-3,11369,1058
06095,"Solano County, CA",2017-4,11499,1116
06095,"Solano County, CA",2018-1,11421,1192
06095,"Solano County, CA",2018-2,11559,1075
06095,"Solano County, CA",2018-3,11686,1093
06095,"Solano County, CA",2018-4,11814,1153
06095,"Solano County, CA",2019-1,11717,1252
06095,"Solano County, CA",2019-2,11761,1165
06095,"Solano County, CA",2019-3,11815,1145
06095,"Solano County, CA",2019-4,11940,1197
06095,"Solano County, CA",2020-1,11859,1281
06095,"Solano County, CA",2020-2,11812,1249
06095,"Solano County, CA",2020-3,11921,1248
