state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
22,091,"St. Helena Parish, LA",2020,4299,3805,494,11.5,22091
22,091,"St. Helena Parish, LA",2019,4258,4005,253,5.9,22091
22,091,"St. Helena Parish, LA",2018,4330,4050,280,6.5,22091
22,091,"St. Helena Parish, LA",2017,4322,4035,287,6.6,22091
22,091,"St. Helena Parish, LA",2016,4395,4058,337,7.7,22091
22,091,"St. Helena Parish, LA",2015,4511,4104,407,9,22091
22,091,"St. Helena Parish, LA",2014,4511,4067,444,9.8,22091
22,091,"St. Helena Parish, LA",2013,4567,4069,498,10.9,22091
22,091,"St. Helena Parish, LA",2012,4610,4078,532,11.5,22091
22,091,"St. Helena Parish, LA",2011,4639,4034,605,13,22091
22,091,"St. Helena Parish, LA",2010,4697,4114,583,12.4,22091
22,091,"St. Helena Parish, LA",2009,4238,3780,458,10.8,22091
22,091,"St. Helena Parish, LA",2008,4233,3876,357,8.4,22091
22,091,"St. Helena Parish, LA",2007,4203,3898,305,7.3,22091
22,091,"St. Helena Parish, LA",2006,4235,3926,309,7.3,22091
22,091,"St. Helena Parish, LA",2005,4399,3774,625,14.2,22091
22,091,"St. Helena Parish, LA",2004,3906,3654,252,6.5,22091
22,091,"St. Helena Parish, LA",2003,3888,3622,266,6.8,22091
22,091,"St. Helena Parish, LA",2002,3910,3659,251,6.4,22091
22,091,"St. Helena Parish, LA",2001,3964,3716,248,6.3,22091
22,091,"St. Helena Parish, LA",2000,4043,3816,227,5.6,22091
22,091,"St. Helena Parish, LA",1999,3866,3678,188,4.9,22091
22,091,"St. Helena Parish, LA",1998,3802,3580,222,5.8,22091
22,091,"St. Helena Parish, LA",1997,3880,3625,255,6.6,22091
22,091,"St. Helena Parish, LA",1996,3985,3707,278,7,22091
22,091,"St. Helena Parish, LA",1995,4019,3722,297,7.4,22091
22,091,"St. Helena Parish, LA",1994,3991,3696,295,7.4,22091
22,091,"St. Helena Parish, LA",1993,3903,3628,275,7,22091
22,091,"St. Helena Parish, LA",1992,3862,3601,261,6.8,22091
22,091,"St. Helena Parish, LA",1991,3717,3448,269,7.2,22091
22,091,"St. Helena Parish, LA",1990,3633,3393,240,6.6,22091
