fips_code,area,period,qtrly_estabs,avg_wkly_wage
17085,"Jo Daviess County, IL",2014-1,817,598
17085,"Jo Daviess County, IL",2014-2,823,593
17085,"Jo Daviess County, IL",2014-3,824,589
17085,"Jo Daviess County, IL",2014-4,831,666
17085,"Jo Daviess County, IL",2015-1,803,594
17085,"Jo Daviess County, IL",2015-2,813,611
17085,"Jo Daviess County, IL",2015-3,815,604
17085,"Jo Daviess County, IL",2015-4,807,712
17085,"Jo Daviess County, IL",2016-1,778,607
17085,"Jo Daviess County, IL",2016-2,790,625
17085,"Jo Daviess County, IL",2016-3,794,647
17085,"Jo Daviess County, IL",2016-4,797,684
17085,"Jo Daviess County, IL",2017-1,726,654
17085,"Jo Daviess County, IL",2017-2,732,643
17085,"Jo Daviess County, IL",2017-3,732,639
17085,"Jo Daviess County, IL",2017-4,736,703
17085,"Jo Daviess County, IL",2018-1,725,669
17085,"Jo Daviess County, IL",2018-2,729,671
17085,"Jo Daviess County, IL",2018-3,728,640
17085,"Jo Daviess County, IL",2018-4,729,729
17085,"Jo Daviess County, IL",2019-1,725,667
17085,"Jo Daviess County, IL",2019-2,721,662
17085,"Jo Daviess County, IL",2019-3,729,667
17085,"Jo Daviess County, IL",2019-4,724,756
17085,"Jo Daviess County, IL",2020-1,716,700
17085,"Jo Daviess County, IL",2020-2,722,777
17085,"Jo Daviess County, IL",2020-3,721,737
