fips_code,area,period,qtrly_estabs,avg_wkly_wage
05137,"Stone County, AR",2014-1,294,478
05137,"Stone County, AR",2014-2,293,493
05137,"Stone County, AR",2014-3,288,478
05137,"Stone County, AR",2014-4,290,532
05137,"Stone County, AR",2015-1,290,473
05137,"Stone County, AR",2015-2,290,506
05137,"Stone County, AR",2015-3,291,500
05137,"Stone County, AR",2015-4,291,540
05137,"Stone County, AR",2016-1,283,500
05137,"Stone County, AR",2016-2,282,531
05137,"Stone County, AR",2016-3,284,522
05137,"Stone County, AR",2016-4,278,571
05137,"Stone County, AR",2017-1,274,540
05137,"Stone County, AR",2017-2,275,556
05137,"Stone County, AR",2017-3,281,532
05137,"Stone County, AR",2017-4,281,574
05137,"Stone County, AR",2018-1,284,568
05137,"Stone County, AR",2018-2,278,561
05137,"Stone County, AR",2018-3,282,549
05137,"Stone County, AR",2018-4,291,584
05137,"Stone County, AR",2019-1,282,570
05137,"Stone County, AR",2019-2,278,600
05137,"Stone County, AR",2019-3,280,579
05137,"Stone County, AR",2019-4,290,629
05137,"Stone County, AR",2020-1,284,583
05137,"Stone County, AR",2020-2,281,630
05137,"Stone County, AR",2020-3,287,600
