state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
48,377,"Presidio County, TX",2020,3231,2755,476,14.7,48377
48,377,"Presidio County, TX",2019,3112,2912,200,6.4,48377
48,377,"Presidio County, TX",2018,3041,2829,212,7,48377
48,377,"Presidio County, TX",2017,3043,2754,289,9.5,48377
48,377,"Presidio County, TX",2016,3081,2751,330,10.7,48377
48,377,"Presidio County, TX",2015,3118,2784,334,10.7,48377
48,377,"Presidio County, TX",2014,3410,3008,402,11.8,48377
48,377,"Presidio County, TX",2013,3751,3265,486,13,48377
48,377,"Presidio County, TX",2012,3816,3312,504,13.2,48377
48,377,"Presidio County, TX",2011,3789,3197,592,15.6,48377
48,377,"Presidio County, TX",2010,3750,3055,695,18.5,48377
48,377,"Presidio County, TX",2009,3753,3149,604,16.1,48377
48,377,"Presidio County, TX",2008,3349,2999,350,10.5,48377
48,377,"Presidio County, TX",2007,3215,2924,291,9.1,48377
48,377,"Presidio County, TX",2006,3219,2875,344,10.7,48377
48,377,"Presidio County, TX",2005,3258,2895,363,11.1,48377
48,377,"Presidio County, TX",2004,3517,3015,502,14.3,48377
48,377,"Presidio County, TX",2003,3621,3054,567,15.7,48377
48,377,"Presidio County, TX",2002,3415,2879,536,15.7,48377
48,377,"Presidio County, TX",2001,3304,2795,509,15.4,48377
48,377,"Presidio County, TX",2000,3200,2663,537,16.8,48377
48,377,"Presidio County, TX",1999,3511,2437,1074,30.6,48377
48,377,"Presidio County, TX",1998,3747,2619,1128,30.1,48377
48,377,"Presidio County, TX",1997,3362,2239,1123,33.4,48377
48,377,"Presidio County, TX",1996,3408,2196,1212,35.6,48377
48,377,"Presidio County, TX",1995,3635,2242,1393,38.3,48377
48,377,"Presidio County, TX",1994,3605,2288,1317,36.5,48377
48,377,"Presidio County, TX",1993,3405,2261,1144,33.6,48377
48,377,"Presidio County, TX",1992,3201,2198,1003,31.3,48377
48,377,"Presidio County, TX",1991,2805,2202,603,21.5,48377
48,377,"Presidio County, TX",1990,3113,2649,464,14.9,48377
