fips_code,area,period,qtrly_estabs,avg_wkly_wage
17093,"Kendall County, IL",2014-1,2343,746
17093,"Kendall County, IL",2014-2,2360,693
17093,"Kendall County, IL",2014-3,2391,713
17093,"Kendall County, IL",2014-4,2406,755
17093,"Kendall County, IL",2015-1,2286,768
17093,"Kendall County, IL",2015-2,2324,689
17093,"Kendall County, IL",2015-3,2355,699
17093,"Kendall County, IL",2015-4,2349,783
17093,"Kendall County, IL",2016-1,2265,756
17093,"Kendall County, IL",2016-2,2300,712
17093,"Kendall County, IL",2016-3,2317,743
17093,"Kendall County, IL",2016-4,2297,783
17093,"Kendall County, IL",2017-1,2066,725
17093,"Kendall County, IL",2017-2,2093,748
17093,"Kendall County, IL",2017-3,2099,736
17093,"Kendall County, IL",2017-4,2116,790
17093,"Kendall County, IL",2018-1,2118,860
17093,"Kendall County, IL",2018-2,2143,784
17093,"Kendall County, IL",2018-3,2132,769
17093,"Kendall County, IL",2018-4,2141,831
17093,"Kendall County, IL",2019-1,2167,840
17093,"Kendall County, IL",2019-2,2189,782
17093,"Kendall County, IL",2019-3,2193,773
17093,"Kendall County, IL",2019-4,2204,841
17093,"Kendall County, IL",2020-1,2222,835
17093,"Kendall County, IL",2020-2,2237,880
17093,"Kendall County, IL",2020-3,2273,824
