fips_code,area,period,qtrly_estabs,avg_wkly_wage
30065,"Musselshell County, MT",2014-1,148,1012
30065,"Musselshell County, MT",2014-2,149,828
30065,"Musselshell County, MT",2014-3,150,889
30065,"Musselshell County, MT",2014-4,153,906
30065,"Musselshell County, MT",2015-1,152,995
30065,"Musselshell County, MT",2015-2,148,850
30065,"Musselshell County, MT",2015-3,150,900
30065,"Musselshell County, MT",2015-4,151,928
30065,"Musselshell County, MT",2016-1,154,924
30065,"Musselshell County, MT",2016-2,153,834
30065,"Musselshell County, MT",2016-3,153,858
30065,"Musselshell County, MT",2016-4,155,881
30065,"Musselshell County, MT",2017-1,155,904
30065,"Musselshell County, MT",2017-2,157,878
30065,"Musselshell County, MT",2017-3,159,820
30065,"Musselshell County, MT",2017-4,161,935
30065,"Musselshell County, MT",2018-1,153,884
30065,"Musselshell County, MT",2018-2,156,909
30065,"Musselshell County, MT",2018-3,158,867
30065,"Musselshell County, MT",2018-4,161,949
30065,"Musselshell County, MT",2019-1,144,984
30065,"Musselshell County, MT",2019-2,142,941
30065,"Musselshell County, MT",2019-3,145,840
30065,"Musselshell County, MT",2019-4,148,978
30065,"Musselshell County, MT",2020-1,146,937
30065,"Musselshell County, MT",2020-2,146,931
30065,"Musselshell County, MT",2020-3,148,818
