state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
12,077,"Liberty County, FL",2020,2598,2473,125,4.8,12077
12,077,"Liberty County, FL",2019,2653,2556,97,3.7,12077
12,077,"Liberty County, FL",2018,2612,2508,104,4,12077
12,077,"Liberty County, FL",2017,2618,2497,121,4.6,12077
12,077,"Liberty County, FL",2016,2646,2509,137,5.2,12077
12,077,"Liberty County, FL",2015,2648,2491,157,5.9,12077
12,077,"Liberty County, FL",2014,2748,2560,188,6.8,12077
12,077,"Liberty County, FL",2013,2838,2638,200,7,12077
12,077,"Liberty County, FL",2012,2729,2505,224,8.2,12077
12,077,"Liberty County, FL",2011,2846,2586,260,9.1,12077
12,077,"Liberty County, FL",2010,2910,2663,247,8.5,12077
12,077,"Liberty County, FL",2009,3839,3634,205,5.3,12077
12,077,"Liberty County, FL",2008,3833,3682,151,3.9,12077
12,077,"Liberty County, FL",2007,3655,3571,84,2.3,12077
12,077,"Liberty County, FL",2006,3515,3445,70,2,12077
12,077,"Liberty County, FL",2005,3279,3207,72,2.2000000000000002,12077
12,077,"Liberty County, FL",2004,3119,3027,92,2.9,12077
12,077,"Liberty County, FL",2003,3004,2905,99,3.3,12077
12,077,"Liberty County, FL",2002,2921,2803,118,4,12077
12,077,"Liberty County, FL",2001,2719,2591,128,4.7,12077
12,077,"Liberty County, FL",2000,2645,2534,111,4.2,12077
12,077,"Liberty County, FL",1999,2403,2282,121,5,12077
12,077,"Liberty County, FL",1998,2441,2300,141,5.8,12077
12,077,"Liberty County, FL",1997,2560,2440,120,4.7,12077
12,077,"Liberty County, FL",1996,2475,2404,71,2.9,12077
12,077,"Liberty County, FL",1995,2483,2426,57,2.3,12077
12,077,"Liberty County, FL",1994,2367,2282,85,3.6,12077
12,077,"Liberty County, FL",1993,2293,2199,94,4.1,12077
12,077,"Liberty County, FL",1992,2355,2240,115,4.9,12077
12,077,"Liberty County, FL",1991,2286,2151,135,5.9,12077
12,077,"Liberty County, FL",1990,2222,2132,90,4.1,12077
