state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
39,031,"Coshocton County, OH",2020,14138,12880,1258,8.9,39031
39,031,"Coshocton County, OH",2019,14452,13598,854,5.9,39031
39,031,"Coshocton County, OH",2018,14443,13553,890,6.2,39031
39,031,"Coshocton County, OH",2017,14730,13729,1001,6.8,39031
39,031,"Coshocton County, OH",2016,15054,13980,1074,7.1,39031
39,031,"Coshocton County, OH",2015,15907,14883,1024,6.4,39031
39,031,"Coshocton County, OH",2014,15813,14622,1191,7.5,39031
39,031,"Coshocton County, OH",2013,16342,14750,1592,9.7,39031
39,031,"Coshocton County, OH",2012,16212,14584,1628,10,39031
39,031,"Coshocton County, OH",2011,16748,14832,1916,11.4,39031
39,031,"Coshocton County, OH",2010,17497,15278,2219,12.7,39031
39,031,"Coshocton County, OH",2009,17045,14743,2302,13.5,39031
39,031,"Coshocton County, OH",2008,17333,15827,1506,8.7,39031
39,031,"Coshocton County, OH",2007,17644,16431,1213,6.9,39031
39,031,"Coshocton County, OH",2006,17689,16461,1228,6.9,39031
39,031,"Coshocton County, OH",2005,18054,16529,1525,8.4,39031
39,031,"Coshocton County, OH",2004,17645,16002,1643,9.3,39031
39,031,"Coshocton County, OH",2003,17841,16500,1341,7.5,39031
39,031,"Coshocton County, OH",2002,17692,16510,1182,6.7,39031
39,031,"Coshocton County, OH",2001,17819,16842,977,5.5,39031
39,031,"Coshocton County, OH",2000,18190,17342,848,4.7,39031
39,031,"Coshocton County, OH",1999,17684,16515,1169,6.6,39031
39,031,"Coshocton County, OH",1998,17662,16619,1043,5.9,39031
39,031,"Coshocton County, OH",1997,17699,16533,1166,6.6,39031
39,031,"Coshocton County, OH",1996,17290,16124,1166,6.7,39031
39,031,"Coshocton County, OH",1995,16825,15824,1001,5.9,39031
39,031,"Coshocton County, OH",1994,16671,15636,1035,6.2,39031
39,031,"Coshocton County, OH",1993,16352,15197,1155,7.1,39031
39,031,"Coshocton County, OH",1992,16438,15051,1387,8.4,39031
39,031,"Coshocton County, OH",1991,16498,15263,1235,7.5,39031
39,031,"Coshocton County, OH",1990,16377,15365,1012,6.2,39031
