state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
53,037,"Kittitas County, WA",2020,22085,20087,1998,9,53037
53,037,"Kittitas County, WA",2019,23551,22291,1260,5.4,53037
53,037,"Kittitas County, WA",2018,22034,20847,1187,5.4,53037
53,037,"Kittitas County, WA",2017,22259,21096,1163,5.2,53037
53,037,"Kittitas County, WA",2016,21549,20286,1263,5.9,53037
53,037,"Kittitas County, WA",2015,20846,19591,1255,6,53037
53,037,"Kittitas County, WA",2014,20169,18810,1359,6.7,53037
53,037,"Kittitas County, WA",2013,20189,18651,1538,7.6,53037
53,037,"Kittitas County, WA",2012,20499,18848,1651,8.1,53037
53,037,"Kittitas County, WA",2011,20569,18856,1713,8.3,53037
53,037,"Kittitas County, WA",2010,20882,19034,1848,8.8,53037
53,037,"Kittitas County, WA",2009,20476,18746,1730,8.4,53037
53,037,"Kittitas County, WA",2008,20935,19649,1286,6.1,53037
53,037,"Kittitas County, WA",2007,20337,19264,1073,5.3,53037
53,037,"Kittitas County, WA",2006,19479,18377,1102,5.7,53037
53,037,"Kittitas County, WA",2005,19077,17870,1207,6.3,53037
53,037,"Kittitas County, WA",2004,18756,17416,1340,7.1,53037
53,037,"Kittitas County, WA",2003,18585,17163,1422,7.7,53037
53,037,"Kittitas County, WA",2002,18052,16767,1285,7.1,53037
53,037,"Kittitas County, WA",2001,17402,16247,1155,6.6,53037
53,037,"Kittitas County, WA",2000,17511,16479,1032,5.9,53037
53,037,"Kittitas County, WA",1999,15473,14617,856,5.5,53037
53,037,"Kittitas County, WA",1998,15480,14598,882,5.7,53037
53,037,"Kittitas County, WA",1997,15450,14544,906,5.9,53037
53,037,"Kittitas County, WA",1996,15485,14242,1243,8,53037
53,037,"Kittitas County, WA",1995,15326,13954,1372,9,53037
53,037,"Kittitas County, WA",1994,14385,13078,1307,9.1,53037
53,037,"Kittitas County, WA",1993,13805,12320,1485,10.8,53037
53,037,"Kittitas County, WA",1992,13636,11879,1757,12.9,53037
53,037,"Kittitas County, WA",1991,12959,11721,1238,9.6,53037
53,037,"Kittitas County, WA",1990,12693,11696,997,7.9,53037
