state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
05,109,"Pike County, AR",2020,4272,4020,252,5.9,05109
05,109,"Pike County, AR",2019,4247,4085,162,3.8,05109
05,109,"Pike County, AR",2018,4301,4127,174,4,05109
05,109,"Pike County, AR",2017,4300,4126,174,4,05109
05,109,"Pike County, AR",2016,4228,4048,180,4.3,05109
05,109,"Pike County, AR",2015,4231,3987,244,5.8,05109
05,109,"Pike County, AR",2014,4273,3970,303,7.1,05109
05,109,"Pike County, AR",2013,4260,3898,362,8.5,05109
05,109,"Pike County, AR",2012,4433,4052,381,8.6,05109
05,109,"Pike County, AR",2011,4691,4248,443,9.4,05109
05,109,"Pike County, AR",2010,4900,4475,425,8.7,05109
05,109,"Pike County, AR",2009,5030,4650,380,7.6,05109
05,109,"Pike County, AR",2008,5056,4753,303,6,05109
05,109,"Pike County, AR",2007,5170,4873,297,5.7,05109
05,109,"Pike County, AR",2006,5300,5029,271,5.0999999999999996,05109
05,109,"Pike County, AR",2005,5110,4862,248,4.9000000000000004,05109
05,109,"Pike County, AR",2004,5118,4844,274,5.4,05109
05,109,"Pike County, AR",2003,5235,4955,280,5.3,05109
05,109,"Pike County, AR",2002,5205,4923,282,5.4,05109
05,109,"Pike County, AR",2001,5378,5135,243,4.5,05109
05,109,"Pike County, AR",2000,5439,5216,223,4.1,05109
05,109,"Pike County, AR",1999,4950,4717,233,4.7,05109
05,109,"Pike County, AR",1998,5022,4786,236,4.7,05109
05,109,"Pike County, AR",1997,5058,4794,264,5.2,05109
05,109,"Pike County, AR",1996,5047,4762,285,5.6,05109
05,109,"Pike County, AR",1995,5037,4787,250,5,05109
05,109,"Pike County, AR",1994,4834,4542,292,6,05109
05,109,"Pike County, AR",1993,4630,4338,292,6.3,05109
05,109,"Pike County, AR",1992,4581,4216,365,8,05109
05,109,"Pike County, AR",1991,4545,4147,398,8.8,05109
05,109,"Pike County, AR",1990,4633,4188,445,9.6,05109
