state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
55,047,"Green Lake County, WI",2020,9253,8616,637,6.9,55047
55,047,"Green Lake County, WI",2019,9417,9058,359,3.8,55047
55,047,"Green Lake County, WI",2018,9669,9346,323,3.3,55047
55,047,"Green Lake County, WI",2017,9679,9318,361,3.7,55047
55,047,"Green Lake County, WI",2016,9733,9270,463,4.8,55047
55,047,"Green Lake County, WI",2015,9966,9439,527,5.3,55047
55,047,"Green Lake County, WI",2014,10031,9396,635,6.3,55047
55,047,"Green Lake County, WI",2013,10202,9398,804,7.9,55047
55,047,"Green Lake County, WI",2012,10300,9539,761,7.4,55047
55,047,"Green Lake County, WI",2011,10357,9531,826,8,55047
55,047,"Green Lake County, WI",2010,10311,9368,943,9.1,55047
55,047,"Green Lake County, WI",2009,10287,9254,1033,10,55047
55,047,"Green Lake County, WI",2008,10424,9837,587,5.6,55047
55,047,"Green Lake County, WI",2007,10496,9935,561,5.3,55047
55,047,"Green Lake County, WI",2006,10467,9898,569,5.4,55047
55,047,"Green Lake County, WI",2005,10309,9707,602,5.8,55047
55,047,"Green Lake County, WI",2004,10623,10008,615,5.8,55047
55,047,"Green Lake County, WI",2003,10871,10120,751,6.9,55047
55,047,"Green Lake County, WI",2002,10875,10178,697,6.4,55047
55,047,"Green Lake County, WI",2001,10960,10383,577,5.3,55047
55,047,"Green Lake County, WI",2000,10737,10317,420,3.9,55047
55,047,"Green Lake County, WI",1999,10530,10107,423,4,55047
55,047,"Green Lake County, WI",1998,10672,10164,508,4.8,55047
55,047,"Green Lake County, WI",1997,10728,10195,533,5,55047
55,047,"Green Lake County, WI",1996,10736,10209,527,4.9,55047
55,047,"Green Lake County, WI",1995,10726,10234,492,4.6,55047
55,047,"Green Lake County, WI",1994,10759,10157,602,5.6,55047
55,047,"Green Lake County, WI",1993,10207,9617,590,5.8,55047
55,047,"Green Lake County, WI",1992,10159,9588,571,5.6,55047
55,047,"Green Lake County, WI",1991,10187,9502,685,6.7,55047
55,047,"Green Lake County, WI",1990,9466,8880,586,6.2,55047
