fips_code,area,period,qtrly_estabs,avg_wkly_wage
55115,"Shawano County, WI",2014-1,1026,564
55115,"Shawano County, WI",2014-1,20,939
55115,"Shawano County, WI",2014-1,7,891
55115,"Shawano County, WI",2014-1,81,560
55115,"Shawano County, WI",2014-1,918,559
55115,"Shawano County, WI",2014-2,1024,567
55115,"Shawano County, WI",2014-2,20,789
55115,"Shawano County, WI",2014-2,7,1001
55115,"Shawano County, WI",2014-2,81,595
55115,"Shawano County, WI",2014-2,916,555
55115,"Shawano County, WI",2014-3,1034,575
55115,"Shawano County, WI",2014-3,20,926
55115,"Shawano County, WI",2014-3,7,901
55115,"Shawano County, WI",2014-3,81,573
55115,"Shawano County, WI",2014-3,926,571
55115,"Shawano County, WI",2014-4,1041,615
55115,"Shawano County, WI",2014-4,20,812
55115,"Shawano County, WI",2014-4,7,1073
55115,"Shawano County, WI",2014-4,81,582
55115,"Shawano County, WI",2014-4,933,621
55115,"Shawano County, WI",2015-1,1034,580
55115,"Shawano County, WI",2015-1,20,962
55115,"Shawano County, WI",2015-1,7,905
55115,"Shawano County, WI",2015-1,80,577
55115,"Shawano County, WI",2015-1,927,575
55115,"Shawano County, WI",2015-2,1058,576
55115,"Shawano County, WI",2015-2,20,845
55115,"Shawano County, WI",2015-2,7,1007
55115,"Shawano County, WI",2015-2,80,587
55115,"Shawano County, WI",2015-2,951,568
55115,"Shawano County, WI",2015-3,1064,595
55115,"Shawano County, WI",2015-3,20,969
55115,"Shawano County, WI",2015-3,7,890
55115,"Shawano County, WI",2015-3,81,600
55115,"Shawano County, WI",2015-3,956,589
55115,"Shawano County, WI",2015-4,1076,643
55115,"Shawano County, WI",2015-4,20,931
55115,"Shawano County, WI",2015-4,7,1049
55115,"Shawano County, WI",2015-4,81,604
55115,"Shawano County, WI",2015-4,968,650
55115,"Shawano County, WI",2016-1,1049,573
55115,"Shawano County, WI",2016-1,20,901
55115,"Shawano County, WI",2016-1,6,919
55115,"Shawano County, WI",2016-1,81,573
55115,"Shawano County, WI",2016-1,942,568
55115,"Shawano County, WI",2016-2,1041,600
55115,"Shawano County, WI",2016-2,20,854
55115,"Shawano County, WI",2016-2,6,769
55115,"Shawano County, WI",2016-2,81,610
