fips_code,area,period,qtrly_estabs,avg_wkly_wage
13003,"Atkinson County, GA",2014-1,123,588
13003,"Atkinson County, GA",2014-1,5,781
13003,"Atkinson County, GA",2014-1,6,516
13003,"Atkinson County, GA",2014-1,10,517
13003,"Atkinson County, GA",2014-1,102,607
13003,"Atkinson County, GA",2014-2,123,591
13003,"Atkinson County, GA",2014-2,5,683
13003,"Atkinson County, GA",2014-2,5,575
13003,"Atkinson County, GA",2014-2,10,507
13003,"Atkinson County, GA",2014-2,103,613
13003,"Atkinson County, GA",2014-3,121,612
13003,"Atkinson County, GA",2014-3,5,762
13003,"Atkinson County, GA",2014-3,6,489
13003,"Atkinson County, GA",2014-3,10,537
13003,"Atkinson County, GA",2014-3,100,631
13003,"Atkinson County, GA",2014-4,123,692
13003,"Atkinson County, GA",2014-4,5,648
13003,"Atkinson County, GA",2014-4,6,504
13003,"Atkinson County, GA",2014-4,10,598
13003,"Atkinson County, GA",2014-4,102,723
13003,"Atkinson County, GA",2015-1,123,590
13003,"Atkinson County, GA",2015-1,5,776
13003,"Atkinson County, GA",2015-1,6,536
13003,"Atkinson County, GA",2015-1,10,509
13003,"Atkinson County, GA",2015-1,102,610
13003,"Atkinson County, GA",2015-2,121,613
13003,"Atkinson County, GA",2015-2,5,678
13003,"Atkinson County, GA",2015-2,6,542
13003,"Atkinson County, GA",2015-2,10,536
13003,"Atkinson County, GA",2015-2,100,631
13003,"Atkinson County, GA",2015-3,121,622
13003,"Atkinson County, GA",2015-3,5,822
13003,"Atkinson County, GA",2015-3,6,498
13003,"Atkinson County, GA",2015-3,10,511
13003,"Atkinson County, GA",2015-3,100,648
13003,"Atkinson County, GA",2015-4,125,688
13003,"Atkinson County, GA",2015-4,5,785
13003,"Atkinson County, GA",2015-4,6,534
13003,"Atkinson County, GA",2015-4,10,566
13003,"Atkinson County, GA",2015-4,104,721
13003,"Atkinson County, GA",2016-1,125,607
13003,"Atkinson County, GA",2016-1,5,690
13003,"Atkinson County, GA",2016-1,6,464
13003,"Atkinson County, GA",2016-1,10,483
13003,"Atkinson County, GA",2016-1,104,641
13003,"Atkinson County, GA",2016-2,124,639
13003,"Atkinson County, GA",2016-2,5,686
13003,"Atkinson County, GA",2016-2,5,577
13003,"Atkinson County, GA",2016-2,10,541
13003,"Atkinson County, GA",2016-2,104,662
13003,"Atkinson County, GA",2016-3,125,648
13003,"Atkinson County, GA",2016-3,5,768
13003,"Atkinson County, GA",2016-3,5,542
13003,"Atkinson County, GA",2016-3,10,536
13003,"Atkinson County, GA",2016-3,105,674
13003,"Atkinson County, GA",2016-4,123,667
13003,"Atkinson County, GA",2016-4,5,772
13003,"Atkinson County, GA",2016-4,5,559
13003,"Atkinson County, GA",2016-4,10,606
13003,"Atkinson County, GA",2016-4,103,683
13003,"Atkinson County, GA",2017-1,113,647
13003,"Atkinson County, GA",2017-1,4,712
13003,"Atkinson County, GA",2017-1,5,551
13003,"Atkinson County, GA",2017-1,10,499
13003,"Atkinson County, GA",2017-1,94,687
13003,"Atkinson County, GA",2017-2,117,645
13003,"Atkinson County, GA",2017-2,4,805
13003,"Atkinson County, GA",2017-2,6,564
13003,"Atkinson County, GA",2017-2,10,501
13003,"Atkinson County, GA",2017-2,97,682
13003,"Atkinson County, GA",2017-3,117,630
13003,"Atkinson County, GA",2017-3,4,713
13003,"Atkinson County, GA",2017-3,6,546
13003,"Atkinson County, GA",2017-3,10,509
13003,"Atkinson County, GA",2017-3,97,661
13003,"Atkinson County, GA",2017-4,112,673
13003,"Atkinson County, GA",2017-4,4,808
13003,"Atkinson County, GA",2017-4,6,579
13003,"Atkinson County, GA",2017-4,10,580
13003,"Atkinson County, GA",2017-4,92,694
13003,"Atkinson County, GA",2018-1,116,609
13003,"Atkinson County, GA",2018-1,4,649
13003,"Atkinson County, GA",2018-1,6,569
13003,"Atkinson County, GA",2018-1,10,485
13003,"Atkinson County, GA",2018-1,96,639
13003,"Atkinson County, GA",2018-2,115,670
13003,"Atkinson County, GA",2018-2,4,975
13003,"Atkinson County, GA",2018-2,6,536
13003,"Atkinson County, GA",2018-2,10,534
13003,"Atkinson County, GA",2018-2,95,701
13003,"Atkinson County, GA",2018-3,115,667
13003,"Atkinson County, GA",2018-3,4,772
13003,"Atkinson County, GA",2018-3,6,484
13003,"Atkinson County, GA",2018-3,10,594
13003,"Atkinson County, GA",2018-3,95,683
13003,"Atkinson County, GA",2018-4,115,707
13003,"Atkinson County, GA",2018-4,4,976
13003,"Atkinson County, GA",2018-4,6,539
13003,"Atkinson County, GA",2018-4,10,648
13003,"Atkinson County, GA",2018-4,95,720
13003,"Atkinson County, GA",2019-1,211,840
13003,"Atkinson County, GA",2019-1,3,793
13003,"Atkinson County, GA",2019-1,6,519
13003,"Atkinson County, GA",2019-1,10,542
13003,"Atkinson County, GA",2019-1,192,900
13003,"Atkinson County, GA",2019-2,211,825
13003,"Atkinson County, GA",2019-2,4,918
13003,"Atkinson County, GA",2019-2,6,534
13003,"Atkinson County, GA",2019-2,10,585
13003,"Atkinson County, GA",2019-2,191,870
13003,"Atkinson County, GA",2019-3,212,808
13003,"Atkinson County, GA",2019-3,5,815
13003,"Atkinson County, GA",2019-3,6,517
13003,"Atkinson County, GA",2019-3,10,576
13003,"Atkinson County, GA",2019-3,191,853
13003,"Atkinson County, GA",2019-4,214,908
13003,"Atkinson County, GA",2019-4,5,1011
13003,"Atkinson County, GA",2019-4,6,498
13003,"Atkinson County, GA",2019-4,10,685
13003,"Atkinson County, GA",2019-4,193,953
13003,"Atkinson County, GA",2020-1,125,713
13003,"Atkinson County, GA",2020-1,5,756
13003,"Atkinson County, GA",2020-1,6,535
13003,"Atkinson County, GA",2020-1,10,601
13003,"Atkinson County, GA",2020-1,104,738
13003,"Atkinson County, GA",2020-2,125,729
13003,"Atkinson County, GA",2020-2,5,893
13003,"Atkinson County, GA",2020-2,6,580
13003,"Atkinson County, GA",2020-2,10,621
13003,"Atkinson County, GA",2020-2,104,751
13003,"Atkinson County, GA",2020-3,126,723
13003,"Atkinson County, GA",2020-3,5,830
13003,"Atkinson County, GA",2020-3,6,549
13003,"Atkinson County, GA",2020-3,10,585
13003,"Atkinson County, GA",2020-3,105,752
