state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
48,397,"Rockwall County, TX",2020,53209,50009,3200,6,48397
48,397,"Rockwall County, TX",2019,53490,51853,1637,3.1,48397
48,397,"Rockwall County, TX",2018,50910,49257,1653,3.2,48397
48,397,"Rockwall County, TX",2017,48964,47308,1656,3.4,48397
48,397,"Rockwall County, TX",2016,47367,45704,1663,3.5,48397
48,397,"Rockwall County, TX",2015,44915,43216,1699,3.8,48397
48,397,"Rockwall County, TX",2014,43349,41366,1983,4.6,48397
48,397,"Rockwall County, TX",2013,42189,39743,2446,5.8,48397
48,397,"Rockwall County, TX",2012,41096,38572,2524,6.1,48397
48,397,"Rockwall County, TX",2011,40591,37619,2972,7.3,48397
48,397,"Rockwall County, TX",2010,39496,36559,2937,7.4,48397
48,397,"Rockwall County, TX",2009,39443,36626,2817,7.1,48397
48,397,"Rockwall County, TX",2008,38177,36454,1723,4.5,48397
48,397,"Rockwall County, TX",2007,36954,35488,1466,4,48397
48,397,"Rockwall County, TX",2006,35198,33617,1581,4.5,48397
48,397,"Rockwall County, TX",2005,32516,30964,1552,4.8,48397
48,397,"Rockwall County, TX",2004,30258,28666,1592,5.3,48397
48,397,"Rockwall County, TX",2003,28671,26988,1683,5.9,48397
48,397,"Rockwall County, TX",2002,27248,25714,1534,5.6,48397
48,397,"Rockwall County, TX",2001,25781,24733,1048,4.1,48397
48,397,"Rockwall County, TX",2000,24345,23604,741,3,48397
48,397,"Rockwall County, TX",1999,22738,22261,477,2.1,48397
48,397,"Rockwall County, TX",1998,21304,20836,468,2.2,48397
48,397,"Rockwall County, TX",1997,20457,19914,543,2.7,48397
48,397,"Rockwall County, TX",1996,19402,18846,556,2.9,48397
48,397,"Rockwall County, TX",1995,18495,17887,608,3.3,48397
48,397,"Rockwall County, TX",1994,17679,17075,604,3.4,48397
48,397,"Rockwall County, TX",1993,16683,16013,670,4,48397
48,397,"Rockwall County, TX",1992,16142,15329,813,5,48397
48,397,"Rockwall County, TX",1991,15200,14489,711,4.7,48397
48,397,"Rockwall County, TX",1990,14624,14068,556,3.8,48397
