state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
02,130,"Ketchikan Gateway Borough, AK",2020,6520,5893,627,9.6,02130
02,130,"Ketchikan Gateway Borough, AK",2019,7022,6637,385,5.5,02130
02,130,"Ketchikan Gateway Borough, AK",2018,7042,6657,385,5.5,02130
02,130,"Ketchikan Gateway Borough, AK",2017,7106,6698,408,5.7,02130
02,130,"Ketchikan Gateway Borough, AK",2016,7019,6581,438,6.2,02130
02,130,"Ketchikan Gateway Borough, AK",2015,6944,6482,462,6.7,02130
02,130,"Ketchikan Gateway Borough, AK",2014,7083,6535,548,7.7,02130
02,130,"Ketchikan Gateway Borough, AK",2013,7132,6572,560,7.9,02130
02,130,"Ketchikan Gateway Borough, AK",2012,7151,6561,590,8.3,02130
02,130,"Ketchikan Gateway Borough, AK",2011,7155,6523,632,8.8,02130
02,130,"Ketchikan Gateway Borough, AK",2010,7122,6477,645,9.1,02130
02,130,"Ketchikan Gateway Borough, AK",2009,8324,7713,611,7.3,02130
02,130,"Ketchikan Gateway Borough, AK",2008,8281,7807,474,5.7,02130
02,130,"Ketchikan Gateway Borough, AK",2007,8208,7749,459,5.6,02130
02,130,"Ketchikan Gateway Borough, AK",2006,8078,7582,496,6.1,02130
02,130,"Ketchikan Gateway Borough, AK",2005,7956,7417,539,6.8,02130
02,130,"Ketchikan Gateway Borough, AK",2004,7893,7303,590,7.5,02130
02,130,"Ketchikan Gateway Borough, AK",2003,7807,7184,623,8,02130
02,130,"Ketchikan Gateway Borough, AK",2002,7783,7136,647,8.3,02130
02,130,"Ketchikan Gateway Borough, AK",2001,8141,7601,540,6.6,02130
02,130,"Ketchikan Gateway Borough, AK",2000,8299,7782,517,6.2,02130
02,130,"Ketchikan Gateway Borough, AK",1999,7607,7063,544,7.2,02130
02,130,"Ketchikan Gateway Borough, AK",1998,7564,6987,577,7.6,02130
02,130,"Ketchikan Gateway Borough, AK",1997,7581,6948,633,8.3,02130
02,130,"Ketchikan Gateway Borough, AK",1996,7893,7241,652,8.3,02130
02,130,"Ketchikan Gateway Borough, AK",1995,7736,7147,589,7.6,02130
02,130,"Ketchikan Gateway Borough, AK",1994,7662,7036,626,8.2,02130
02,130,"Ketchikan Gateway Borough, AK",1993,7647,6977,670,8.8,02130
02,130,"Ketchikan Gateway Borough, AK",1992,7633,6932,701,9.2,02130
02,130,"Ketchikan Gateway Borough, AK",1991,7472,6784,688,9.2,02130
02,130,"Ketchikan Gateway Borough, AK",1990,7489,6894,595,7.9,02130
