fips_code,area,period,qtrly_estabs,avg_wkly_wage
18079,"Jennings County, IN",2014-1,400,631
18079,"Jennings County, IN",2014-2,395,678
18079,"Jennings County, IN",2014-3,392,662
18079,"Jennings County, IN",2014-4,394,703
18079,"Jennings County, IN",2015-1,394,632
18079,"Jennings County, IN",2015-2,394,690
18079,"Jennings County, IN",2015-3,398,682
18079,"Jennings County, IN",2015-4,396,743
18079,"Jennings County, IN",2016-1,389,652
18079,"Jennings County, IN",2016-2,386,697
18079,"Jennings County, IN",2016-3,383,733
18079,"Jennings County, IN",2016-4,386,708
18079,"Jennings County, IN",2017-1,391,716
18079,"Jennings County, IN",2017-2,391,714
18079,"Jennings County, IN",2017-3,391,743
18079,"Jennings County, IN",2017-4,395,748
18079,"Jennings County, IN",2018-1,401,713
18079,"Jennings County, IN",2018-2,408,719
18079,"Jennings County, IN",2018-3,411,742
18079,"Jennings County, IN",2018-4,408,763
18079,"Jennings County, IN",2019-1,408,730
18079,"Jennings County, IN",2019-2,408,752
18079,"Jennings County, IN",2019-3,412,772
18079,"Jennings County, IN",2019-4,412,795
18079,"Jennings County, IN",2020-1,407,757
18079,"Jennings County, IN",2020-2,406,766
18079,"Jennings County, IN",2020-3,407,835
