fips_code,area,period,qtrly_estabs,avg_wkly_wage
17143,"Peoria County, IL",2014-1,4795,961
17143,"Peoria County, IL",2014-2,4798,888
17143,"Peoria County, IL",2014-3,4806,870
17143,"Peoria County, IL",2014-4,4827,955
17143,"Peoria County, IL",2015-1,4626,1069
17143,"Peoria County, IL",2015-2,4655,906
17143,"Peoria County, IL",2015-3,4675,909
17143,"Peoria County, IL",2015-4,4621,1011
17143,"Peoria County, IL",2016-1,4475,1033
17143,"Peoria County, IL",2016-2,4506,928
17143,"Peoria County, IL",2016-3,4505,975
17143,"Peoria County, IL",2016-4,4511,989
17143,"Peoria County, IL",2017-1,4200,1021
17143,"Peoria County, IL",2017-2,4229,1001
17143,"Peoria County, IL",2017-3,4224,1073
17143,"Peoria County, IL",2017-4,4211,1086
17143,"Peoria County, IL",2018-1,4186,1443
17143,"Peoria County, IL",2018-2,4193,1053
17143,"Peoria County, IL",2018-3,4179,1051
17143,"Peoria County, IL",2018-4,4166,1108
17143,"Peoria County, IL",2019-1,4172,1450
17143,"Peoria County, IL",2019-2,4182,1057
17143,"Peoria County, IL",2019-3,4181,1065
17143,"Peoria County, IL",2019-4,4181,1156
17143,"Peoria County, IL",2020-1,4171,1314
17143,"Peoria County, IL",2020-2,4158,1136
17143,"Peoria County, IL",2020-3,4179,1192
