fips_code,area,period,qtrly_estabs,avg_wkly_wage
51045,"Craig County, VA",2014-1,75,642
51045,"Craig County, VA",2014-1,2,1004
51045,"Craig County, VA",2014-1,5,944
51045,"Craig County, VA",2014-1,4,512
51045,"Craig County, VA",2014-1,64,683
51045,"Craig County, VA",2014-2,73,632
51045,"Craig County, VA",2014-2,2,872
51045,"Craig County, VA",2014-2,5,922
51045,"Craig County, VA",2014-2,4,553
51045,"Craig County, VA",2014-2,62,650
51045,"Craig County, VA",2014-3,73,661
51045,"Craig County, VA",2014-3,2,1068
51045,"Craig County, VA",2014-3,5,928
51045,"Craig County, VA",2014-3,4,591
51045,"Craig County, VA",2014-3,62,666
51045,"Craig County, VA",2014-4,78,661
51045,"Craig County, VA",2014-4,2,857
51045,"Craig County, VA",2014-4,6,853
51045,"Craig County, VA",2014-4,4,531
51045,"Craig County, VA",2014-4,66,713
51045,"Craig County, VA",2015-1,78,653
51045,"Craig County, VA",2015-1,2,986
51045,"Craig County, VA",2015-1,6,907
51045,"Craig County, VA",2015-1,4,530
51045,"Craig County, VA",2015-1,66,695
51045,"Craig County, VA",2015-2,92,614
51045,"Craig County, VA",2015-2,2,822
51045,"Craig County, VA",2015-2,6,911
51045,"Craig County, VA",2015-2,4,540
51045,"Craig County, VA",2015-2,80,628
51045,"Craig County, VA",2015-3,95,653
51045,"Craig County, VA",2015-3,2,1037
51045,"Craig County, VA",2015-3,6,855
51045,"Craig County, VA",2015-3,4,581
51045,"Craig County, VA",2015-3,83,663
51045,"Craig County, VA",2015-4,96,698
51045,"Craig County, VA",2015-4,2,810
51045,"Craig County, VA",2015-4,6,814
51045,"Craig County, VA",2015-4,4,546
51045,"Craig County, VA",2015-4,84,767
51045,"Craig County, VA",2016-1,97,638
51045,"Craig County, VA",2016-1,2,834
51045,"Craig County, VA",2016-1,6,0
51045,"Craig County, VA",2016-1,3,0
51045,"Craig County, VA",2016-1,86,682
51045,"Craig County, VA",2016-2,101,628
51045,"Craig County, VA",2016-2,2,856
51045,"Craig County, VA",2016-2,6,0
51045,"Craig County, VA",2016-2,3,0
51045,"Craig County, VA",2016-2,90,659
51045,"Craig County, VA",2016-3,104,660
51045,"Craig County, VA",2016-3,2,978
51045,"Craig County, VA",2016-3,6,856
51045,"Craig County, VA",2016-3,3,589
51045,"Craig County, VA",2016-3,93,673
51045,"Craig County, VA",2016-4,104,711
51045,"Craig County, VA",2016-4,2,994
51045,"Craig County, VA",2016-4,6,819
51045,"Craig County, VA",2016-4,3,514
51045,"Craig County, VA",2016-4,93,794
51045,"Craig County, VA",2017-1,109,670
51045,"Craig County, VA",2017-1,2,975
51045,"Craig County, VA",2017-1,6,769
51045,"Craig County, VA",2017-1,3,514
51045,"Craig County, VA",2017-1,98,729
51045,"Craig County, VA",2017-2,113,650
51045,"Craig County, VA",2017-2,2,934
51045,"Craig County, VA",2017-2,6,784
51045,"Craig County, VA",2017-2,3,522
51045,"Craig County, VA",2017-2,102,694
51045,"Craig County, VA",2017-3,113,636
51045,"Craig County, VA",2017-3,2,914
51045,"Craig County, VA",2017-3,6,938
51045,"Craig County, VA",2017-3,3,549
51045,"Craig County, VA",2017-3,102,653
51045,"Craig County, VA",2017-4,116,693
51045,"Craig County, VA",2017-4,2,967
51045,"Craig County, VA",2017-4,6,0
51045,"Craig County, VA",2017-4,3,0
51045,"Craig County, VA",2017-4,105,758
51045,"Craig County, VA",2018-1,122,616
51045,"Craig County, VA",2018-1,2,908
51045,"Craig County, VA",2018-1,6,0
51045,"Craig County, VA",2018-1,3,0
51045,"Craig County, VA",2018-1,111,646
51045,"Craig County, VA",2018-2,125,622
51045,"Craig County, VA",2018-2,2,1008
51045,"Craig County, VA",2018-2,6,0
51045,"Craig County, VA",2018-2,3,0
51045,"Craig County, VA",2018-2,114,639
51045,"Craig County, VA",2018-3,127,654
51045,"Craig County, VA",2018-3,2,1069
51045,"Craig County, VA",2018-3,6,894
51045,"Craig County, VA",2018-3,3,564
51045,"Craig County, VA",2018-3,116,669
51045,"Craig County, VA",2018-4,128,705
51045,"Craig County, VA",2018-4,2,1045
51045,"Craig County, VA",2018-4,7,895
51045,"Craig County, VA",2018-4,3,510
51045,"Craig County, VA",2018-4,116,783
51045,"Craig County, VA",2019-1,122,662
51045,"Craig County, VA",2019-1,3,818
51045,"Craig County, VA",2019-1,7,838
51045,"Craig County, VA",2019-1,3,523
51045,"Craig County, VA",2019-1,109,718
51045,"Craig County, VA",2019-2,123,617
51045,"Craig County, VA",2019-2,3,950
51045,"Craig County, VA",2019-2,7,789
51045,"Craig County, VA",2019-2,3,532
51045,"Craig County, VA",2019-2,110,636
51045,"Craig County, VA",2019-3,127,660
51045,"Craig County, VA",2019-3,3,1073
51045,"Craig County, VA",2019-3,7,893
51045,"Craig County, VA",2019-3,3,586
51045,"Craig County, VA",2019-3,114,666
51045,"Craig County, VA",2019-4,122,719
51045,"Craig County, VA",2019-4,3,1032
51045,"Craig County, VA",2019-4,7,908
51045,"Craig County, VA",2019-4,3,566
51045,"Craig County, VA",2019-4,109,770
51045,"Craig County, VA",2020-1,120,677
51045,"Craig County, VA",2020-1,3,867
51045,"Craig County, VA",2020-1,7,848
51045,"Craig County, VA",2020-1,3,537
51045,"Craig County, VA",2020-1,107,724
51045,"Craig County, VA",2020-2,124,675
51045,"Craig County, VA",2020-2,2,1076
51045,"Craig County, VA",2020-2,8,863
51045,"Craig County, VA",2020-2,3,587
51045,"Craig County, VA",2020-2,111,686
51045,"Craig County, VA",2020-3,121,689
51045,"Craig County, VA",2020-3,3,883
51045,"Craig County, VA",2020-3,8,882
51045,"Craig County, VA",2020-3,3,608
51045,"Craig County, VA",2020-3,107,702
