fips_code,area,period,qtrly_estabs,avg_wkly_wage
47095,"Lake County, TN",2014-1,104,554
47095,"Lake County, TN",2014-2,105,548
47095,"Lake County, TN",2014-3,103,532
47095,"Lake County, TN",2014-4,101,564
47095,"Lake County, TN",2015-1,111,535
47095,"Lake County, TN",2015-2,115,543
47095,"Lake County, TN",2015-3,114,562
47095,"Lake County, TN",2015-4,117,600
47095,"Lake County, TN",2016-1,117,562
47095,"Lake County, TN",2016-2,116,586
47095,"Lake County, TN",2016-3,118,584
47095,"Lake County, TN",2016-4,118,620
47095,"Lake County, TN",2017-1,115,594
47095,"Lake County, TN",2017-2,115,615
47095,"Lake County, TN",2017-3,112,591
47095,"Lake County, TN",2017-4,112,638
47095,"Lake County, TN",2018-1,115,618
47095,"Lake County, TN",2018-2,113,649
47095,"Lake County, TN",2018-3,111,608
47095,"Lake County, TN",2018-4,113,656
47095,"Lake County, TN",2019-1,115,659
47095,"Lake County, TN",2019-2,111,689
47095,"Lake County, TN",2019-3,110,654
47095,"Lake County, TN",2019-4,109,1138
47095,"Lake County, TN",2020-1,103,699
47095,"Lake County, TN",2020-2,101,716
47095,"Lake County, TN",2020-3,101,672
