state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
29,069,"Dunklin County, MO",2020,11562,10718,844,7.3,29069
29,069,"Dunklin County, MO",2019,11482,10849,633,5.5,29069
29,069,"Dunklin County, MO",2018,12029,11365,664,5.5,29069
29,069,"Dunklin County, MO",2017,12432,11623,809,6.5,29069
29,069,"Dunklin County, MO",2016,12820,11767,1053,8.2,29069
29,069,"Dunklin County, MO",2015,13051,11982,1069,8.2,29069
29,069,"Dunklin County, MO",2014,13092,11900,1192,9.1,29069
29,069,"Dunklin County, MO",2013,12973,11675,1298,10,29069
29,069,"Dunklin County, MO",2012,12131,10829,1302,10.7,29069
29,069,"Dunklin County, MO",2011,12304,10780,1524,12.4,29069
29,069,"Dunklin County, MO",2010,12234,10595,1639,13.4,29069
29,069,"Dunklin County, MO",2009,14959,13395,1564,10.5,29069
29,069,"Dunklin County, MO",2008,14478,13322,1156,8,29069
29,069,"Dunklin County, MO",2007,14381,13231,1150,8,29069
29,069,"Dunklin County, MO",2006,14607,13573,1034,7.1,29069
29,069,"Dunklin County, MO",2005,14617,13552,1065,7.3,29069
29,069,"Dunklin County, MO",2004,14882,13780,1102,7.4,29069
29,069,"Dunklin County, MO",2003,14846,13719,1127,7.6,29069
29,069,"Dunklin County, MO",2002,14893,13873,1020,6.8,29069
29,069,"Dunklin County, MO",2001,15249,14317,932,6.1,29069
29,069,"Dunklin County, MO",2000,15171,14496,675,4.4,29069
29,069,"Dunklin County, MO",1999,14494,13793,701,4.8,29069
29,069,"Dunklin County, MO",1998,15148,14172,976,6.4,29069
29,069,"Dunklin County, MO",1997,14938,13950,988,6.6,29069
29,069,"Dunklin County, MO",1996,14419,13407,1012,7,29069
29,069,"Dunklin County, MO",1995,14039,12950,1089,7.8,29069
29,069,"Dunklin County, MO",1994,13590,12396,1194,8.8,29069
29,069,"Dunklin County, MO",1993,13474,12074,1400,10.4,29069
29,069,"Dunklin County, MO",1992,13284,11936,1348,10.1,29069
29,069,"Dunklin County, MO",1991,12747,11522,1225,9.6,29069
29,069,"Dunklin County, MO",1990,13287,12041,1246,9.4,29069
