state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
12,109,"St. Johns County, FL",2020,133843,126772,7071,5.3,12109
12,109,"St. Johns County, FL",2019,135761,131995,3766,2.8,12109
12,109,"St. Johns County, FL",2018,130054,126213,3841,3,12109
12,109,"St. Johns County, FL",2017,124767,120488,4279,3.4,12109
12,109,"St. Johns County, FL",2016,118966,114422,4544,3.8,12109
12,109,"St. Johns County, FL",2015,113798,109271,4527,4,12109
12,109,"St. Johns County, FL",2014,110429,105091,5338,4.8,12109
12,109,"St. Johns County, FL",2013,107005,100940,6065,5.7,12109
12,109,"St. Johns County, FL",2012,103312,96348,6964,6.7,12109
12,109,"St. Johns County, FL",2011,100810,93024,7786,7.7,12109
12,109,"St. Johns County, FL",2010,98319,90007,8312,8.5,12109
12,109,"St. Johns County, FL",2009,95640,88208,7432,7.8,12109
12,109,"St. Johns County, FL",2008,95847,91354,4493,4.7,12109
12,109,"St. Johns County, FL",2007,92058,89590,2468,2.7,12109
12,109,"St. Johns County, FL",2006,88002,86177,1825,2.1,12109
12,109,"St. Johns County, FL",2005,82994,81028,1966,2.4,12109
12,109,"St. Johns County, FL",2004,76752,74387,2365,3.1,12109
12,109,"St. Johns County, FL",2003,72016,69369,2647,3.7,12109
12,109,"St. Johns County, FL",2002,70114,67306,2808,4,12109
12,109,"St. Johns County, FL",2001,69450,66913,2537,3.7,12109
12,109,"St. Johns County, FL",2000,67048,65047,2001,3,12109
12,109,"St. Johns County, FL",1999,64262,62619,1643,2.6,12109
12,109,"St. Johns County, FL",1998,61525,59908,1617,2.6,12109
12,109,"St. Johns County, FL",1997,58582,56725,1857,3.2,12109
12,109,"St. Johns County, FL",1996,55861,54178,1683,3,12109
12,109,"St. Johns County, FL",1995,54307,52426,1881,3.5,12109
12,109,"St. Johns County, FL",1994,52088,49444,2644,5.1,12109
12,109,"St. Johns County, FL",1993,48997,45984,3013,6.1,12109
12,109,"St. Johns County, FL",1992,46041,43041,3000,6.5,12109
12,109,"St. Johns County, FL",1991,45139,42350,2789,6.2,12109
12,109,"St. Johns County, FL",1990,44413,42074,2339,5.3,12109
