state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
27,129,"Renville County, MN",2020,8598,8122,476,5.5,27129
27,129,"Renville County, MN",2019,8623,8241,382,4.4,27129
27,129,"Renville County, MN",2018,8682,8327,355,4.1,27129
27,129,"Renville County, MN",2017,8861,8471,390,4.4,27129
27,129,"Renville County, MN",2016,8411,7969,442,5.3,27129
27,129,"Renville County, MN",2015,8615,8192,423,4.9,27129
27,129,"Renville County, MN",2014,8228,7763,465,5.7,27129
27,129,"Renville County, MN",2013,8249,7704,545,6.6,27129
27,129,"Renville County, MN",2012,8438,7861,577,6.8,27129
27,129,"Renville County, MN",2011,8565,7934,631,7.4,27129
27,129,"Renville County, MN",2010,8998,8274,724,8,27129
27,129,"Renville County, MN",2009,8742,8043,699,8,27129
27,129,"Renville County, MN",2008,8651,8153,498,5.8,27129
27,129,"Renville County, MN",2007,8460,8013,447,5.3,27129
27,129,"Renville County, MN",2006,8291,7883,408,4.9000000000000004,27129
27,129,"Renville County, MN",2005,8442,8024,418,5,27129
27,129,"Renville County, MN",2004,8846,8353,493,5.6,27129
27,129,"Renville County, MN",2003,9011,8537,474,5.3,27129
27,129,"Renville County, MN",2002,9112,8670,442,4.9,27129
27,129,"Renville County, MN",2001,9257,8794,463,5,27129
27,129,"Renville County, MN",2000,9134,8780,354,3.9,27129
27,129,"Renville County, MN",1999,8143,7769,374,4.6,27129
27,129,"Renville County, MN",1998,8317,7944,373,4.5,27129
27,129,"Renville County, MN",1997,8310,7941,369,4.4,27129
27,129,"Renville County, MN",1996,8501,8044,457,5.4,27129
27,129,"Renville County, MN",1995,8357,7944,413,4.9,27129
27,129,"Renville County, MN",1994,8449,7937,512,6.1,27129
27,129,"Renville County, MN",1993,9239,8661,578,6.3,27129
27,129,"Renville County, MN",1992,8039,7509,530,6.6,27129
27,129,"Renville County, MN",1991,8292,7830,462,5.6,27129
27,129,"Renville County, MN",1990,8251,7754,497,6,27129
