state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
39,111,"Monroe County, OH",2020,5719,5113,606,10.6,39111
39,111,"Monroe County, OH",2019,5374,4927,447,8.3,39111
39,111,"Monroe County, OH",2018,5202,4799,403,7.7,39111
39,111,"Monroe County, OH",2017,5176,4742,434,8.4,39111
39,111,"Monroe County, OH",2016,5344,4745,599,11.2,39111
39,111,"Monroe County, OH",2015,5563,5004,559,10,39111
39,111,"Monroe County, OH",2014,5891,5242,649,11,39111
39,111,"Monroe County, OH",2013,6480,5833,647,10,39111
39,111,"Monroe County, OH",2012,6495,5951,544,8.4,39111
39,111,"Monroe County, OH",2011,6579,5932,647,9.8,39111
39,111,"Monroe County, OH",2010,6686,5865,821,12.3,39111
39,111,"Monroe County, OH",2009,5656,4937,719,12.7,39111
39,111,"Monroe County, OH",2008,5764,5264,500,8.7,39111
39,111,"Monroe County, OH",2007,5613,5153,460,8.2,39111
39,111,"Monroe County, OH",2006,5185,4608,577,11.1,39111
39,111,"Monroe County, OH",2005,5467,4725,742,13.6,39111
39,111,"Monroe County, OH",2004,6061,5378,683,11.3,39111
39,111,"Monroe County, OH",2003,6064,5547,517,8.5,39111
39,111,"Monroe County, OH",2002,6069,5583,486,8,39111
39,111,"Monroe County, OH",2001,6026,5636,390,6.5,39111
39,111,"Monroe County, OH",2000,6342,5857,485,7.6,39111
39,111,"Monroe County, OH",1999,5906,5290,616,10.4,39111
39,111,"Monroe County, OH",1998,6020,5424,596,9.9,39111
39,111,"Monroe County, OH",1997,6121,5479,642,10.5,39111
39,111,"Monroe County, OH",1996,6162,5439,723,11.7,39111
39,111,"Monroe County, OH",1995,6132,5512,620,10.1,39111
39,111,"Monroe County, OH",1994,6214,5610,604,9.7,39111
39,111,"Monroe County, OH",1993,6339,5583,756,11.9,39111
39,111,"Monroe County, OH",1992,6301,5532,769,12.2,39111
39,111,"Monroe County, OH",1991,6139,5540,599,9.8,39111
39,111,"Monroe County, OH",1990,6148,5603,545,8.9,39111
