state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
12,081,"Manatee County, FL",2020,176496,164571,11925,6.8,12081
12,081,"Manatee County, FL",2019,180737,174772,5965,3.3,12081
12,081,"Manatee County, FL",2018,177921,171719,6202,3.5,12081
12,081,"Manatee County, FL",2017,174624,167587,7037,4,12081
12,081,"Manatee County, FL",2016,171148,163281,7867,4.6,12081
12,081,"Manatee County, FL",2015,165527,157051,8476,5.1,12081
12,081,"Manatee County, FL",2014,160276,150831,9445,5.9,12081
12,081,"Manatee County, FL",2013,154900,144059,10841,7,12081
12,081,"Manatee County, FL",2012,149768,137215,12553,8.4,12081
12,081,"Manatee County, FL",2011,147279,132628,14651,9.9,12081
12,081,"Manatee County, FL",2010,146334,130121,16213,11.1,12081
12,081,"Manatee County, FL",2009,140663,125543,15120,10.7,12081
12,081,"Manatee County, FL",2008,143216,133917,9299,6.5,12081
12,081,"Manatee County, FL",2007,146713,141707,5006,3.4,12081
12,081,"Manatee County, FL",2006,148120,144659,3461,2.2999999999999998,12081
12,081,"Manatee County, FL",2005,143590,139725,3865,2.7,12081
12,081,"Manatee County, FL",2004,141406,136480,4926,3.5,12081
12,081,"Manatee County, FL",2003,134860,129270,5590,4.1,12081
12,081,"Manatee County, FL",2002,132338,126298,6040,4.6,12081
12,081,"Manatee County, FL",2001,126519,121422,5097,4,12081
12,081,"Manatee County, FL",2000,124326,120333,3993,3.2,12081
12,081,"Manatee County, FL",1999,125736,122766,2970,2.4,12081
12,081,"Manatee County, FL",1998,119340,115996,3344,2.8,12081
12,081,"Manatee County, FL",1997,117964,114248,3716,3.2,12081
12,081,"Manatee County, FL",1996,113095,108980,4115,3.6,12081
12,081,"Manatee County, FL",1995,104548,100358,4190,4,12081
12,081,"Manatee County, FL",1994,101741,97157,4584,4.5,12081
12,081,"Manatee County, FL",1993,98907,93424,5483,5.5,12081
12,081,"Manatee County, FL",1992,102810,96281,6529,6.4,12081
12,081,"Manatee County, FL",1991,98509,93068,5441,5.5,12081
12,081,"Manatee County, FL",1990,95915,92015,3900,4.1,12081
