fips_code,area,period,qtrly_estabs,avg_wkly_wage
37097,"Iredell County, NC",2014-1,4934,914
37097,"Iredell County, NC",2014-1,17,1167
37097,"Iredell County, NC",2014-1,21,658
37097,"Iredell County, NC",2014-1,29,724
37097,"Iredell County, NC",2014-1,4867,942
37097,"Iredell County, NC",2014-2,4937,801
37097,"Iredell County, NC",2014-2,17,995
37097,"Iredell County, NC",2014-2,21,640
37097,"Iredell County, NC",2014-2,30,721
37097,"Iredell County, NC",2014-2,4869,813
37097,"Iredell County, NC",2014-3,4980,817
37097,"Iredell County, NC",2014-3,17,1179
37097,"Iredell County, NC",2014-3,21,716
37097,"Iredell County, NC",2014-3,30,766
37097,"Iredell County, NC",2014-3,4912,822
37097,"Iredell County, NC",2014-4,4973,887
37097,"Iredell County, NC",2014-4,17,1061
37097,"Iredell County, NC",2014-4,21,634
37097,"Iredell County, NC",2014-4,30,783
37097,"Iredell County, NC",2014-4,4905,903
37097,"Iredell County, NC",2015-1,5063,964
37097,"Iredell County, NC",2015-1,17,1195
37097,"Iredell County, NC",2015-1,22,686
37097,"Iredell County, NC",2015-1,30,754
37097,"Iredell County, NC",2015-1,4994,993
37097,"Iredell County, NC",2015-2,5100,824
37097,"Iredell County, NC",2015-2,17,1044
37097,"Iredell County, NC",2015-2,22,667
37097,"Iredell County, NC",2015-2,30,751
37097,"Iredell County, NC",2015-2,5031,835
37097,"Iredell County, NC",2015-3,5142,813
37097,"Iredell County, NC",2015-3,17,1214
37097,"Iredell County, NC",2015-3,22,735
37097,"Iredell County, NC",2015-3,30,784
37097,"Iredell County, NC",2015-3,5073,815
37097,"Iredell County, NC",2015-4,5210,943
37097,"Iredell County, NC",2015-4,17,1239
37097,"Iredell County, NC",2015-4,21,708
37097,"Iredell County, NC",2015-4,30,837
37097,"Iredell County, NC",2015-4,5142,958
37097,"Iredell County, NC",2016-1,5175,941
37097,"Iredell County, NC",2016-1,17,1013
37097,"Iredell County, NC",2016-1,20,678
37097,"Iredell County, NC",2016-1,30,741
37097,"Iredell County, NC",2016-1,5108,968
37097,"Iredell County, NC",2016-2,5198,913
37097,"Iredell County, NC",2016-2,18,1044
37097,"Iredell County, NC",2016-2,20,663
37097,"Iredell County, NC",2016-2,30,775
37097,"Iredell County, NC",2016-2,5130,932
37097,"Iredell County, NC",2016-3,5185,908
37097,"Iredell County, NC",2016-3,19,1181
37097,"Iredell County, NC",2016-3,20,750
37097,"Iredell County, NC",2016-3,31,849
37097,"Iredell County, NC",2016-3,5115,915
37097,"Iredell County, NC",2016-4,5226,890
37097,"Iredell County, NC",2016-4,19,1237
37097,"Iredell County, NC",2016-4,22,724
37097,"Iredell County, NC",2016-4,31,816
37097,"Iredell County, NC",2016-4,5154,900
37097,"Iredell County, NC",2017-1,5180,961
37097,"Iredell County, NC",2017-1,19,1046
37097,"Iredell County, NC",2017-1,20,678
37097,"Iredell County, NC",2017-1,31,807
37097,"Iredell County, NC",2017-1,5110,984
37097,"Iredell County, NC",2017-2,5237,871
37097,"Iredell County, NC",2017-2,20,1138
37097,"Iredell County, NC",2017-2,20,682
37097,"Iredell County, NC",2017-2,31,781
37097,"Iredell County, NC",2017-2,5166,883
37097,"Iredell County, NC",2017-3,5285,895
37097,"Iredell County, NC",2017-3,19,1015
37097,"Iredell County, NC",2017-3,20,758
37097,"Iredell County, NC",2017-3,31,841
37097,"Iredell County, NC",2017-3,5215,902
37097,"Iredell County, NC",2017-4,5322,918
37097,"Iredell County, NC",2017-4,19,1188
