state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
05,057,"Hempstead County, AR",2020,9593,9094,499,5.2,05057
05,057,"Hempstead County, AR",2019,9921,9545,376,3.8,05057
05,057,"Hempstead County, AR",2018,9946,9602,344,3.5,05057
05,057,"Hempstead County, AR",2017,9907,9563,344,3.5,05057
05,057,"Hempstead County, AR",2016,10019,9643,376,3.8,05057
05,057,"Hempstead County, AR",2015,9965,9483,482,4.8,05057
05,057,"Hempstead County, AR",2014,10056,9473,583,5.8,05057
05,057,"Hempstead County, AR",2013,10184,9466,718,7.1,05057
05,057,"Hempstead County, AR",2012,10925,10162,763,7,05057
05,057,"Hempstead County, AR",2011,11003,10080,923,8.4,05057
05,057,"Hempstead County, AR",2010,10693,9740,953,8.9,05057
05,057,"Hempstead County, AR",2009,10658,9790,868,8.1,05057
05,057,"Hempstead County, AR",2008,10597,9988,609,5.7,05057
05,057,"Hempstead County, AR",2007,10831,10183,648,6,05057
05,057,"Hempstead County, AR",2006,10944,10344,600,5.5,05057
05,057,"Hempstead County, AR",2005,10811,10184,627,5.8,05057
05,057,"Hempstead County, AR",2004,10855,10223,632,5.8,05057
05,057,"Hempstead County, AR",2003,11164,10580,584,5.2,05057
05,057,"Hempstead County, AR",2002,11244,10734,510,4.5,05057
05,057,"Hempstead County, AR",2001,10971,10473,498,4.5,05057
05,057,"Hempstead County, AR",2000,11081,10580,501,4.5,05057
05,057,"Hempstead County, AR",1999,11569,10918,651,5.6,05057
05,057,"Hempstead County, AR",1998,11571,10749,822,7.1,05057
05,057,"Hempstead County, AR",1997,11927,11045,882,7.4,05057
05,057,"Hempstead County, AR",1996,11797,10861,936,7.9,05057
05,057,"Hempstead County, AR",1995,11459,10668,791,6.9,05057
05,057,"Hempstead County, AR",1994,11183,10377,806,7.2,05057
05,057,"Hempstead County, AR",1993,10828,10010,818,7.6,05057
05,057,"Hempstead County, AR",1992,10654,9901,753,7.1,05057
05,057,"Hempstead County, AR",1991,10242,9345,897,8.8,05057
05,057,"Hempstead County, AR",1990,10251,9353,898,8.8,05057
