fips_code,area,period,qtrly_estabs,avg_wkly_wage
28043,"Grenada County, MS",2014-1,535,585
28043,"Grenada County, MS",2014-1,12,1041
28043,"Grenada County, MS",2014-1,11,607
28043,"Grenada County, MS",2014-1,7,549
28043,"Grenada County, MS",2014-1,505,577
28043,"Grenada County, MS",2014-2,535,601
28043,"Grenada County, MS",2014-2,12,1040
28043,"Grenada County, MS",2014-2,11,806
28043,"Grenada County, MS",2014-2,7,632
28043,"Grenada County, MS",2014-2,505,573
28043,"Grenada County, MS",2014-3,538,580
28043,"Grenada County, MS",2014-3,12,1041
28043,"Grenada County, MS",2014-3,11,734
28043,"Grenada County, MS",2014-3,7,515
28043,"Grenada County, MS",2014-3,508,567
28043,"Grenada County, MS",2014-4,545,622
28043,"Grenada County, MS",2014-4,12,974
28043,"Grenada County, MS",2014-4,11,839
28043,"Grenada County, MS",2014-4,7,594
28043,"Grenada County, MS",2014-4,515,604
28043,"Grenada County, MS",2015-1,545,584
28043,"Grenada County, MS",2015-1,12,1102
28043,"Grenada County, MS",2015-1,11,753
28043,"Grenada County, MS",2015-1,7,573
28043,"Grenada County, MS",2015-1,515,562
28043,"Grenada County, MS",2015-2,543,608
28043,"Grenada County, MS",2015-2,12,1079
28043,"Grenada County, MS",2015-2,12,855
28043,"Grenada County, MS",2015-2,7,632
28043,"Grenada County, MS",2015-2,512,577
28043,"Grenada County, MS",2015-3,541,583
28043,"Grenada County, MS",2015-3,11,1102
28043,"Grenada County, MS",2015-3,12,780
28043,"Grenada County, MS",2015-3,7,510
28043,"Grenada County, MS",2015-3,511,565
28043,"Grenada County, MS",2015-4,548,652
28043,"Grenada County, MS",2015-4,11,1166
28043,"Grenada County, MS",2015-4,12,901
28043,"Grenada County, MS",2015-4,7,612
28043,"Grenada County, MS",2015-4,518,627
28043,"Grenada County, MS",2016-1,549,593
28043,"Grenada County, MS",2016-1,11,1137
28043,"Grenada County, MS",2016-1,12,812
28043,"Grenada County, MS",2016-1,7,587
28043,"Grenada County, MS",2016-1,519,566
28043,"Grenada County, MS",2016-2,546,630
28043,"Grenada County, MS",2016-2,11,1001
28043,"Grenada County, MS",2016-2,12,958
28043,"Grenada County, MS",2016-2,7,646
28043,"Grenada County, MS",2016-2,516,597
28043,"Grenada County, MS",2016-3,556,660
28043,"Grenada County, MS",2016-3,11,1180
28043,"Grenada County, MS",2016-3,12,1101
