fips_code,area,period,qtrly_estabs,avg_wkly_wage
48175,"Goliad County, TX",2014-1,172,753
48175,"Goliad County, TX",2014-2,175,763
48175,"Goliad County, TX",2014-3,173,756
48175,"Goliad County, TX",2014-4,168,767
48175,"Goliad County, TX",2015-1,160,771
48175,"Goliad County, TX",2015-2,163,662
48175,"Goliad County, TX",2015-3,163,661
48175,"Goliad County, TX",2015-4,161,680
48175,"Goliad County, TX",2016-1,161,704
48175,"Goliad County, TX",2016-2,167,674
48175,"Goliad County, TX",2016-3,163,654
48175,"Goliad County, TX",2016-4,160,609
48175,"Goliad County, TX",2017-1,163,669
48175,"Goliad County, TX",2017-2,159,653
48175,"Goliad County, TX",2017-3,160,687
48175,"Goliad County, TX",2017-4,160,673
48175,"Goliad County, TX",2018-1,162,702
48175,"Goliad County, TX",2018-2,164,666
48175,"Goliad County, TX",2018-3,161,694
48175,"Goliad County, TX",2018-4,162,692
48175,"Goliad County, TX",2019-1,162,896
48175,"Goliad County, TX",2019-2,161,787
48175,"Goliad County, TX",2019-3,165,833
48175,"Goliad County, TX",2019-4,169,774
48175,"Goliad County, TX",2020-1,175,889
48175,"Goliad County, TX",2020-2,173,832
48175,"Goliad County, TX",2020-3,173,834
