fips_code,area,period,qtrly_estabs,avg_wkly_wage
72137,"Toa Baja Municipio, PR",2014-1,717,431
72137,"Toa Baja Municipio, PR",2014-2,719,427
72137,"Toa Baja Municipio, PR",2014-3,703,430
72137,"Toa Baja Municipio, PR",2014-4,705,477
72137,"Toa Baja Municipio, PR",2015-1,705,434
72137,"Toa Baja Municipio, PR",2015-2,694,435
72137,"Toa Baja Municipio, PR",2015-3,696,441
72137,"Toa Baja Municipio, PR",2015-4,699,495
72137,"Toa Baja Municipio, PR",2016-1,706,451
72137,"Toa Baja Municipio, PR",2016-2,718,443
72137,"Toa Baja Municipio, PR",2016-3,717,452
72137,"Toa Baja Municipio, PR",2016-4,713,493
72137,"Toa Baja Municipio, PR",2017-1,709,455
72137,"Toa Baja Municipio, PR",2017-2,721,446
72137,"Toa Baja Municipio, PR",2017-3,695,442
72137,"Toa Baja Municipio, PR",2017-4,686,503
72137,"Toa Baja Municipio, PR",2018-1,681,462
72137,"Toa Baja Municipio, PR",2018-2,686,432
72137,"Toa Baja Municipio, PR",2018-3,685,445
72137,"Toa Baja Municipio, PR",2018-4,684,480
72137,"Toa Baja Municipio, PR",2019-1,690,449
72137,"Toa Baja Municipio, PR",2019-2,701,441
72137,"Toa Baja Municipio, PR",2019-3,712,440
72137,"Toa Baja Municipio, PR",2019-4,720,489
72137,"Toa Baja Municipio, PR",2020-1,697,447
72137,"Toa Baja Municipio, PR",2020-2,676,457
72137,"Toa Baja Municipio, PR",2020-3,684,462
