state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
40,125,"Pottawatomie County, OK",2020,32454,30479,1975,6.1,40125
40,125,"Pottawatomie County, OK",2019,32367,31266,1101,3.4,40125
40,125,"Pottawatomie County, OK",2018,32566,31407,1159,3.6,40125
40,125,"Pottawatomie County, OK",2017,32997,31708,1289,3.9,40125
40,125,"Pottawatomie County, OK",2016,33026,31553,1473,4.5,40125
40,125,"Pottawatomie County, OK",2015,32715,31279,1436,4.4,40125
40,125,"Pottawatomie County, OK",2014,32101,30633,1468,4.6,40125
40,125,"Pottawatomie County, OK",2013,32074,30376,1698,5.3,40125
40,125,"Pottawatomie County, OK",2012,31914,30271,1643,5.1,40125
40,125,"Pottawatomie County, OK",2011,31266,29488,1778,5.7,40125
40,125,"Pottawatomie County, OK",2010,30953,28886,2067,6.7,40125
40,125,"Pottawatomie County, OK",2009,33857,31661,2196,6.5,40125
40,125,"Pottawatomie County, OK",2008,32895,31679,1216,3.7,40125
40,125,"Pottawatomie County, OK",2007,32716,31396,1320,4,40125
40,125,"Pottawatomie County, OK",2006,31951,30575,1376,4.3,40125
40,125,"Pottawatomie County, OK",2005,30946,29353,1593,5.0999999999999996,40125
40,125,"Pottawatomie County, OK",2004,30421,28800,1621,5.3,40125
40,125,"Pottawatomie County, OK",2003,30104,28410,1694,5.6,40125
40,125,"Pottawatomie County, OK",2002,29955,28504,1451,4.8,40125
40,125,"Pottawatomie County, OK",2001,29967,28658,1309,4.4,40125
40,125,"Pottawatomie County, OK",2000,30107,29169,938,3.1,40125
40,125,"Pottawatomie County, OK",1999,29002,27929,1073,3.7,40125
40,125,"Pottawatomie County, OK",1998,28561,27177,1384,4.8,40125
40,125,"Pottawatomie County, OK",1997,28023,26745,1278,4.6,40125
40,125,"Pottawatomie County, OK",1996,27972,26661,1311,4.7,40125
40,125,"Pottawatomie County, OK",1995,26856,25708,1148,4.3,40125
40,125,"Pottawatomie County, OK",1994,26345,24965,1380,5.2,40125
40,125,"Pottawatomie County, OK",1993,26199,24805,1394,5.3,40125
40,125,"Pottawatomie County, OK",1992,26208,24615,1593,6.1,40125
40,125,"Pottawatomie County, OK",1991,26348,24556,1792,6.8,40125
40,125,"Pottawatomie County, OK",1990,26674,25103,1571,5.9,40125
