fips_code,area,period,qtrly_estabs,avg_wkly_wage
48341,"Moore County, TX",2014-1,548,869
48341,"Moore County, TX",2014-2,547,755
48341,"Moore County, TX",2014-3,540,785
48341,"Moore County, TX",2014-4,538,831
48341,"Moore County, TX",2015-1,548,880
48341,"Moore County, TX",2015-2,544,782
48341,"Moore County, TX",2015-3,542,816
48341,"Moore County, TX",2015-4,547,885
48341,"Moore County, TX",2016-1,546,829
48341,"Moore County, TX",2016-2,540,803
48341,"Moore County, TX",2016-3,539,888
48341,"Moore County, TX",2016-4,539,880
48341,"Moore County, TX",2017-1,543,909
48341,"Moore County, TX",2017-2,548,829
48341,"Moore County, TX",2017-3,544,825
48341,"Moore County, TX",2017-4,549,921
48341,"Moore County, TX",2018-1,552,923
48341,"Moore County, TX",2018-2,553,865
48341,"Moore County, TX",2018-3,554,857
48341,"Moore County, TX",2018-4,552,949
48341,"Moore County, TX",2019-1,551,914
48341,"Moore County, TX",2019-2,563,886
48341,"Moore County, TX",2019-3,566,890
48341,"Moore County, TX",2019-4,563,981
48341,"Moore County, TX",2020-1,545,957
48341,"Moore County, TX",2020-2,539,953
48341,"Moore County, TX",2020-3,535,937
