fips_code,area,period,qtrly_estabs,avg_wkly_wage
48167,"Galveston County, TX",2014-1,5679,904
48167,"Galveston County, TX",2014-1,31,1524
48167,"Galveston County, TX",2014-1,50,1196
48167,"Galveston County, TX",2014-1,140,789
48167,"Galveston County, TX",2014-1,5458,878
48167,"Galveston County, TX",2014-2,5665,832
48167,"Galveston County, TX",2014-2,31,1475
48167,"Galveston County, TX",2014-2,49,1347
48167,"Galveston County, TX",2014-2,140,800
48167,"Galveston County, TX",2014-2,5445,764
48167,"Galveston County, TX",2014-3,5687,822
48167,"Galveston County, TX",2014-3,31,1539
48167,"Galveston County, TX",2014-3,47,1222
48167,"Galveston County, TX",2014-3,140,844
48167,"Galveston County, TX",2014-3,5469,759
48167,"Galveston County, TX",2014-4,5719,917
48167,"Galveston County, TX",2014-4,31,1501
48167,"Galveston County, TX",2014-4,49,1366
48167,"Galveston County, TX",2014-4,140,813
48167,"Galveston County, TX",2014-4,5499,870
48167,"Galveston County, TX",2015-1,5759,894
48167,"Galveston County, TX",2015-1,31,1610
48167,"Galveston County, TX",2015-1,48,1347
48167,"Galveston County, TX",2015-1,140,811
48167,"Galveston County, TX",2015-1,5540,838
48167,"Galveston County, TX",2015-2,5804,863
48167,"Galveston County, TX",2015-2,31,1500
48167,"Galveston County, TX",2015-2,46,1271
48167,"Galveston County, TX",2015-2,138,834
48167,"Galveston County, TX",2015-2,5589,801
48167,"Galveston County, TX",2015-3,5835,853
48167,"Galveston County, TX",2015-3,31,1589
48167,"Galveston County, TX",2015-3,42,1193
48167,"Galveston County, TX",2015-3,138,901
48167,"Galveston County, TX",2015-3,5624,786
48167,"Galveston County, TX",2015-4,5893,934
48167,"Galveston County, TX",2015-4,31,1645
48167,"Galveston County, TX",2015-4,44,1357
48167,"Galveston County, TX",2015-4,138,844
48167,"Galveston County, TX",2015-4,5680,877
48167,"Galveston County, TX",2016-1,6053,923
48167,"Galveston County, TX",2016-1,31,1604
48167,"Galveston County, TX",2016-1,45,1250
48167,"Galveston County, TX",2016-1,138,832
48167,"Galveston County, TX",2016-1,5839,882
48167,"Galveston County, TX",2016-2,6090,874
48167,"Galveston County, TX",2016-2,31,1438
48167,"Galveston County, TX",2016-2,44,1323
48167,"Galveston County, TX",2016-2,138,858
48167,"Galveston County, TX",2016-2,5877,801
48167,"Galveston County, TX",2016-3,6165,896
48167,"Galveston County, TX",2016-3,31,1661
48167,"Galveston County, TX",2016-3,43,1318
48167,"Galveston County, TX",2016-3,139,927
48167,"Galveston County, TX",2016-3,5952,817
48167,"Galveston County, TX",2016-4,6192,917
48167,"Galveston County, TX",2016-4,31,1545
48167,"Galveston County, TX",2016-4,42,1317
48167,"Galveston County, TX",2016-4,138,860
48167,"Galveston County, TX",2016-4,5981,858
48167,"Galveston County, TX",2017-1,6197,950
48167,"Galveston County, TX",2017-1,31,1593
48167,"Galveston County, TX",2017-1,42,1367
48167,"Galveston County, TX",2017-1,139,848
48167,"Galveston County, TX",2017-1,5985,896
48167,"Galveston County, TX",2017-2,6216,906
48167,"Galveston County, TX",2017-2,32,1522
48167,"Galveston County, TX",2017-2,33,1274
48167,"Galveston County, TX",2017-2,138,862
48167,"Galveston County, TX",2017-2,6013,848
48167,"Galveston County, TX",2017-3,6248,887
48167,"Galveston County, TX",2017-3,32,1627
48167,"Galveston County, TX",2017-3,33,1399
48167,"Galveston County, TX",2017-3,139,925
48167,"Galveston County, TX",2017-3,6044,789
48167,"Galveston County, TX",2017-4,6278,944
48167,"Galveston County, TX",2017-4,32,1615
48167,"Galveston County, TX",2017-4,32,1408
48167,"Galveston County, TX",2017-4,139,883
48167,"Galveston County, TX",2017-4,6075,871
48167,"Galveston County, TX",2018-1,6255,1014
48167,"Galveston County, TX",2018-1,32,1593
48167,"Galveston County, TX",2018-1,32,1397
48167,"Galveston County, TX",2018-1,142,870
48167,"Galveston County, TX",2018-1,6049,970
48167,"Galveston County, TX",2018-2,6253,903
48167,"Galveston County, TX",2018-2,32,1596
48167,"Galveston County, TX",2018-2,32,1283
48167,"Galveston County, TX",2018-2,144,877
48167,"Galveston County, TX",2018-2,6045,839
48167,"Galveston County, TX",2018-3,6261,911
48167,"Galveston County, TX",2018-3,31,1602
48167,"Galveston County, TX",2018-3,32,1405
48167,"Galveston County, TX",2018-3,144,928
48167,"Galveston County, TX",2018-3,6054,821
48167,"Galveston County, TX",2018-4,6284,972
48167,"Galveston County, TX",2018-4,31,1633
48167,"Galveston County, TX",2018-4,32,1419
48167,"Galveston County, TX",2018-4,144,899
48167,"Galveston County, TX",2018-4,6077,904
48167,"Galveston County, TX",2019-1,6329,994
48167,"Galveston County, TX",2019-1,31,1532
48167,"Galveston County, TX",2019-1,32,1442
48167,"Galveston County, TX",2019-1,144,895
48167,"Galveston County, TX",2019-1,6122,933
48167,"Galveston County, TX",2019-2,6362,971
48167,"Galveston County, TX",2019-2,32,1545
48167,"Galveston County, TX",2019-2,33,1317
48167,"Galveston County, TX",2019-2,144,922
48167,"Galveston County, TX",2019-2,6153,917
48167,"Galveston County, TX",2019-3,6369,958
48167,"Galveston County, TX",2019-3,32,1596
48167,"Galveston County, TX",2019-3,34,1468
48167,"Galveston County, TX",2019-3,143,954
48167,"Galveston County, TX",2019-3,6160,869
48167,"Galveston County, TX",2019-4,6387,1027
48167,"Galveston County, TX",2019-4,31,1595
48167,"Galveston County, TX",2019-4,32,1449
48167,"Galveston County, TX",2019-4,142,937
48167,"Galveston County, TX",2019-4,6182,967
48167,"Galveston County, TX",2020-1,6447,1046
48167,"Galveston County, TX",2020-1,31,1469
48167,"Galveston County, TX",2020-1,33,1488
48167,"Galveston County, TX",2020-1,142,914
48167,"Galveston County, TX",2020-1,6241,994
48167,"Galveston County, TX",2020-2,6468,1030
48167,"Galveston County, TX",2020-2,31,1633
48167,"Galveston County, TX",2020-2,33,1287
48167,"Galveston County, TX",2020-2,142,1007
48167,"Galveston County, TX",2020-2,6262,977
48167,"Galveston County, TX",2020-3,6452,1010
48167,"Galveston County, TX",2020-3,31,1549
48167,"Galveston County, TX",2020-3,33,1436
48167,"Galveston County, TX",2020-3,142,1015
48167,"Galveston County, TX",2020-3,6246,924
