fips_code,area,period,qtrly_estabs,avg_wkly_wage
48431,"Sterling County, TX",2014-1,100,840
48431,"Sterling County, TX",2014-1,2,1076
48431,"Sterling County, TX",2014-1,5,1225
48431,"Sterling County, TX",2014-1,14,546
48431,"Sterling County, TX",2014-1,79,915
48431,"Sterling County, TX",2014-2,102,820
48431,"Sterling County, TX",2014-2,2,883
48431,"Sterling County, TX",2014-2,5,1286
48431,"Sterling County, TX",2014-2,14,544
48431,"Sterling County, TX",2014-2,81,886
48431,"Sterling County, TX",2014-3,104,774
48431,"Sterling County, TX",2014-3,2,1179
48431,"Sterling County, TX",2014-3,5,1122
48431,"Sterling County, TX",2014-3,14,616
48431,"Sterling County, TX",2014-3,83,805
48431,"Sterling County, TX",2014-4,105,817
48431,"Sterling County, TX",2014-4,2,849
48431,"Sterling County, TX",2014-4,5,855
48431,"Sterling County, TX",2014-4,14,604
48431,"Sterling County, TX",2014-4,84,872
48431,"Sterling County, TX",2015-1,104,1020
48431,"Sterling County, TX",2015-1,2,1178
48431,"Sterling County, TX",2015-1,5,1103
48431,"Sterling County, TX",2015-1,14,581
48431,"Sterling County, TX",2015-1,83,1146
48431,"Sterling County, TX",2015-2,103,761
48431,"Sterling County, TX",2015-2,2,896
48431,"Sterling County, TX",2015-2,5,1115
48431,"Sterling County, TX",2015-2,14,583
48431,"Sterling County, TX",2015-2,82,805
48431,"Sterling County, TX",2015-3,105,764
48431,"Sterling County, TX",2015-3,2,1076
48431,"Sterling County, TX",2015-3,5,910
48431,"Sterling County, TX",2015-3,14,605
48431,"Sterling County, TX",2015-3,84,805
48431,"Sterling County, TX",2015-4,105,824
48431,"Sterling County, TX",2015-4,2,994
48431,"Sterling County, TX",2015-4,5,1091
48431,"Sterling County, TX",2015-4,14,627
48431,"Sterling County, TX",2015-4,84,881
48431,"Sterling County, TX",2016-1,104,895
48431,"Sterling County, TX",2016-1,2,992
48431,"Sterling County, TX",2016-1,5,1091
48431,"Sterling County, TX",2016-1,14,566
48431,"Sterling County, TX",2016-1,83,1003
48431,"Sterling County, TX",2016-2,102,757
48431,"Sterling County, TX",2016-2,2,842
48431,"Sterling County, TX",2016-2,5,1014
48431,"Sterling County, TX",2016-2,14,599
48431,"Sterling County, TX",2016-2,81,809
48431,"Sterling County, TX",2016-3,101,753
48431,"Sterling County, TX",2016-3,2,984
48431,"Sterling County, TX",2016-3,5,1131
48431,"Sterling County, TX",2016-3,14,609
48431,"Sterling County, TX",2016-3,80,795
48431,"Sterling County, TX",2016-4,100,792
48431,"Sterling County, TX",2016-4,2,1061
48431,"Sterling County, TX",2016-4,5,1184
48431,"Sterling County, TX",2016-4,14,617
48431,"Sterling County, TX",2016-4,79,844
48431,"Sterling County, TX",2017-1,100,1004
48431,"Sterling County, TX",2017-1,2,963
48431,"Sterling County, TX",2017-1,5,1158
48431,"Sterling County, TX",2017-1,14,579
48431,"Sterling County, TX",2017-1,79,1156
48431,"Sterling County, TX",2017-2,99,804
48431,"Sterling County, TX",2017-2,2,946
48431,"Sterling County, TX",2017-2,5,1425
48431,"Sterling County, TX",2017-2,14,625
48431,"Sterling County, TX",2017-2,78,855
48431,"Sterling County, TX",2017-3,99,803
48431,"Sterling County, TX",2017-3,2,954
48431,"Sterling County, TX",2017-3,5,1183
48431,"Sterling County, TX",2017-3,14,590
48431,"Sterling County, TX",2017-3,78,872
48431,"Sterling County, TX",2017-4,99,866
48431,"Sterling County, TX",2017-4,2,983
48431,"Sterling County, TX",2017-4,5,1646
48431,"Sterling County, TX",2017-4,14,678
48431,"Sterling County, TX",2017-4,78,920
48431,"Sterling County, TX",2018-1,99,966
48431,"Sterling County, TX",2018-1,2,988
48431,"Sterling County, TX",2018-1,5,864
48431,"Sterling County, TX",2018-1,14,612
48431,"Sterling County, TX",2018-1,78,1110
48431,"Sterling County, TX",2018-2,97,803
48431,"Sterling County, TX",2018-2,2,1014
48431,"Sterling County, TX",2018-2,5,847
48431,"Sterling County, TX",2018-2,14,665
48431,"Sterling County, TX",2018-2,76,854
48431,"Sterling County, TX",2018-3,95,821
48431,"Sterling County, TX",2018-3,2,995
48431,"Sterling County, TX",2018-3,4,864
48431,"Sterling County, TX",2018-3,14,634
48431,"Sterling County, TX",2018-3,75,890
48431,"Sterling County, TX",2018-4,97,866
48431,"Sterling County, TX",2018-4,2,961
48431,"Sterling County, TX",2018-4,4,879
48431,"Sterling County, TX",2018-4,14,677
48431,"Sterling County, TX",2018-4,77,941
48431,"Sterling County, TX",2019-1,95,858
48431,"Sterling County, TX",2019-1,2,828
48431,"Sterling County, TX",2019-1,4,929
48431,"Sterling County, TX",2019-1,14,646
48431,"Sterling County, TX",2019-1,75,941
48431,"Sterling County, TX",2019-2,93,840
48431,"Sterling County, TX",2019-2,2,1031
48431,"Sterling County, TX",2019-2,4,941
48431,"Sterling County, TX",2019-2,14,692
48431,"Sterling County, TX",2019-2,73,892
48431,"Sterling County, TX",2019-3,95,817
48431,"Sterling County, TX",2019-3,2,830
48431,"Sterling County, TX",2019-3,4,1022
48431,"Sterling County, TX",2019-3,14,694
48431,"Sterling County, TX",2019-3,75,854
48431,"Sterling County, TX",2019-4,95,960
48431,"Sterling County, TX",2019-4,2,989
48431,"Sterling County, TX",2019-4,4,1027
48431,"Sterling County, TX",2019-4,14,898
48431,"Sterling County, TX",2019-4,75,980
48431,"Sterling County, TX",2020-1,94,931
48431,"Sterling County, TX",2020-1,2,884
48431,"Sterling County, TX",2020-1,4,1035
48431,"Sterling County, TX",2020-1,14,685
48431,"Sterling County, TX",2020-1,74,1028
48431,"Sterling County, TX",2020-2,92,880
48431,"Sterling County, TX",2020-2,2,1052
48431,"Sterling County, TX",2020-2,4,1077
48431,"Sterling County, TX",2020-2,14,836
48431,"Sterling County, TX",2020-2,72,885
48431,"Sterling County, TX",2020-3,93,834
48431,"Sterling County, TX",2020-3,3,820
48431,"Sterling County, TX",2020-3,4,1090
48431,"Sterling County, TX",2020-3,14,778
48431,"Sterling County, TX",2020-3,72,843
