state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
37,123,"Montgomery County, NC",2020,11328,10573,755,6.7,37123
37,123,"Montgomery County, NC",2019,11657,11209,448,3.8,37123
37,123,"Montgomery County, NC",2018,11535,11065,470,4.1,37123
37,123,"Montgomery County, NC",2017,11733,11198,535,4.6,37123
37,123,"Montgomery County, NC",2016,11664,11061,603,5.2,37123
37,123,"Montgomery County, NC",2015,11613,10960,653,5.6,37123
37,123,"Montgomery County, NC",2014,11471,10760,711,6.2,37123
37,123,"Montgomery County, NC",2013,11699,10757,942,8.1,37123
37,123,"Montgomery County, NC",2012,11656,10393,1263,10.8,37123
37,123,"Montgomery County, NC",2011,11565,10203,1362,11.8,37123
37,123,"Montgomery County, NC",2010,11483,10081,1402,12.2,37123
37,123,"Montgomery County, NC",2009,11179,9609,1570,14,37123
37,123,"Montgomery County, NC",2008,11350,10418,932,8.2,37123
37,123,"Montgomery County, NC",2007,11981,11164,817,6.8,37123
37,123,"Montgomery County, NC",2006,12252,11365,887,7.2,37123
37,123,"Montgomery County, NC",2005,12449,11544,905,7.3,37123
37,123,"Montgomery County, NC",2004,12639,11680,959,7.6,37123
37,123,"Montgomery County, NC",2003,12644,11474,1170,9.3,37123
37,123,"Montgomery County, NC",2002,12757,11680,1077,8.4,37123
37,123,"Montgomery County, NC",2001,12754,11878,876,6.9,37123
37,123,"Montgomery County, NC",2000,12765,12261,504,3.9,37123
37,123,"Montgomery County, NC",1999,12273,11747,526,4.3,37123
37,123,"Montgomery County, NC",1998,11995,11464,531,4.4,37123
37,123,"Montgomery County, NC",1997,12276,11557,719,5.9,37123
37,123,"Montgomery County, NC",1996,12165,11343,822,6.8,37123
37,123,"Montgomery County, NC",1995,11864,11059,805,6.8,37123
37,123,"Montgomery County, NC",1994,11844,11063,781,6.6,37123
37,123,"Montgomery County, NC",1993,11827,10870,957,8.1,37123
37,123,"Montgomery County, NC",1992,12408,11153,1255,10.1,37123
37,123,"Montgomery County, NC",1991,12072,10935,1137,9.4,37123
37,123,"Montgomery County, NC",1990,12080,11341,739,6.1,37123
