state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
47,119,"Maury County, TN",2020,49915,45854,4061,8.1,47119
47,119,"Maury County, TN",2019,50244,48658,1586,3.2,47119
47,119,"Maury County, TN",2018,48125,46580,1545,3.2,47119
47,119,"Maury County, TN",2017,45925,44436,1489,3.2,47119
47,119,"Maury County, TN",2016,44115,42327,1788,4.1,47119
47,119,"Maury County, TN",2015,42448,40289,2159,5.1,47119
47,119,"Maury County, TN",2014,41206,38749,2457,6,47119
47,119,"Maury County, TN",2013,40928,38029,2899,7.1,47119
47,119,"Maury County, TN",2012,40617,37379,3238,8,47119
47,119,"Maury County, TN",2011,41219,36932,4287,10.4,47119
47,119,"Maury County, TN",2010,41524,36334,5190,12.5,47119
47,119,"Maury County, TN",2009,37080,32130,4950,13.3,47119
47,119,"Maury County, TN",2008,37639,34627,3012,8,47119
47,119,"Maury County, TN",2007,36660,33822,2838,7.7,47119
47,119,"Maury County, TN",2006,36719,34681,2038,5.6,47119
47,119,"Maury County, TN",2005,35574,33446,2128,6,47119
47,119,"Maury County, TN",2004,36029,34089,1940,5.4,47119
47,119,"Maury County, TN",2003,36787,34585,2202,6,47119
47,119,"Maury County, TN",2002,37121,35379,1742,4.7,47119
47,119,"Maury County, TN",2001,36572,35094,1478,4,47119
47,119,"Maury County, TN",2000,36764,35479,1285,3.5,47119
47,119,"Maury County, TN",1999,37837,36523,1314,3.5,47119
47,119,"Maury County, TN",1998,37083,35700,1383,3.7,47119
47,119,"Maury County, TN",1997,37005,35081,1924,5.2,47119
47,119,"Maury County, TN",1996,36848,35026,1822,4.9,47119
47,119,"Maury County, TN",1995,36412,34295,2117,5.8,47119
47,119,"Maury County, TN",1994,35739,34101,1638,4.6,47119
47,119,"Maury County, TN",1993,33065,31203,1862,5.6,47119
47,119,"Maury County, TN",1992,31207,28590,2617,8.4,47119
47,119,"Maury County, TN",1991,30848,27894,2954,9.6,47119
47,119,"Maury County, TN",1990,28633,26723,1910,6.7,47119
