fips_code,area,period,qtrly_estabs,avg_wkly_wage
40143,"Tulsa County, OK",2014-1,21179,973
40143,"Tulsa County, OK",2014-1,60,1442
40143,"Tulsa County, OK",2014-1,28,637
40143,"Tulsa County, OK",2014-1,167,700
40143,"Tulsa County, OK",2014-1,20924,997
40143,"Tulsa County, OK",2014-2,21293,889
40143,"Tulsa County, OK",2014-2,60,1305
40143,"Tulsa County, OK",2014-2,28,683
40143,"Tulsa County, OK",2014-2,167,809
40143,"Tulsa County, OK",2014-2,21038,894
40143,"Tulsa County, OK",2014-3,21414,893
40143,"Tulsa County, OK",2014-3,60,1419
40143,"Tulsa County, OK",2014-3,28,678
40143,"Tulsa County, OK",2014-3,167,711
40143,"Tulsa County, OK",2014-3,21159,904
40143,"Tulsa County, OK",2014-4,21460,951
40143,"Tulsa County, OK",2014-4,60,1279
40143,"Tulsa County, OK",2014-4,28,643
40143,"Tulsa County, OK",2014-4,166,732
40143,"Tulsa County, OK",2014-4,21206,971
40143,"Tulsa County, OK",2015-1,21573,981
40143,"Tulsa County, OK",2015-1,60,1468
40143,"Tulsa County, OK",2015-1,28,635
40143,"Tulsa County, OK",2015-1,163,730
40143,"Tulsa County, OK",2015-1,21322,1002
40143,"Tulsa County, OK",2015-2,21819,892
40143,"Tulsa County, OK",2015-2,60,1295
40143,"Tulsa County, OK",2015-2,28,711
40143,"Tulsa County, OK",2015-2,163,815
40143,"Tulsa County, OK",2015-2,21568,896
40143,"Tulsa County, OK",2015-3,22061,903
40143,"Tulsa County, OK",2015-3,60,1435
40143,"Tulsa County, OK",2015-3,28,694
40143,"Tulsa County, OK",2015-3,164,754
40143,"Tulsa County, OK",2015-3,21809,911
40143,"Tulsa County, OK",2015-4,21943,978
40143,"Tulsa County, OK",2015-4,60,1416
40143,"Tulsa County, OK",2015-4,28,667
40143,"Tulsa County, OK",2015-4,164,772
40143,"Tulsa County, OK",2015-4,21691,995
40143,"Tulsa County, OK",2016-1,21965,919
40143,"Tulsa County, OK",2016-1,60,1385
40143,"Tulsa County, OK",2016-1,29,662
40143,"Tulsa County, OK",2016-1,164,719
40143,"Tulsa County, OK",2016-1,21712,935
40143,"Tulsa County, OK",2016-2,22072,892
40143,"Tulsa County, OK",2016-2,59,1256
40143,"Tulsa County, OK",2016-2,29,712
40143,"Tulsa County, OK",2016-2,165,835
40143,"Tulsa County, OK",2016-2,21819,896
40143,"Tulsa County, OK",2016-3,22015,932
40143,"Tulsa County, OK",2016-3,59,1457
40143,"Tulsa County, OK",2016-3,34,697
40143,"Tulsa County, OK",2016-3,165,771
40143,"Tulsa County, OK",2016-3,21757,941
40143,"Tulsa County, OK",2016-4,22026,941
40143,"Tulsa County, OK",2016-4,59,1390
40143,"Tulsa County, OK",2016-4,34,654
40143,"Tulsa County, OK",2016-4,172,767
40143,"Tulsa County, OK",2016-4,21761,955
40143,"Tulsa County, OK",2017-1,22077,980
40143,"Tulsa County, OK",2017-1,59,1385
40143,"Tulsa County, OK",2017-1,33,659
40143,"Tulsa County, OK",2017-1,173,727
40143,"Tulsa County, OK",2017-1,21812,1001
40143,"Tulsa County, OK",2017-2,22329,914
40143,"Tulsa County, OK",2017-2,59,1382
40143,"Tulsa County, OK",2017-2,32,712
40143,"Tulsa County, OK",2017-2,175,842
40143,"Tulsa County, OK",2017-2,22063,917
40143,"Tulsa County, OK",2017-3,22499,908
40143,"Tulsa County, OK",2017-3,59,1370
40143,"Tulsa County, OK",2017-3,33,672
40143,"Tulsa County, OK",2017-3,175,739
40143,"Tulsa County, OK",2017-3,22232,918
40143,"Tulsa County, OK",2017-4,22676,968
40143,"Tulsa County, OK",2017-4,59,1427
40143,"Tulsa County, OK",2017-4,34,678
40143,"Tulsa County, OK",2017-4,178,758
40143,"Tulsa County, OK",2017-4,22405,984
40143,"Tulsa County, OK",2018-1,22399,1010
40143,"Tulsa County, OK",2018-1,59,1399
40143,"Tulsa County, OK",2018-1,33,670
40143,"Tulsa County, OK",2018-1,178,730
40143,"Tulsa County, OK",2018-1,22129,1034
40143,"Tulsa County, OK",2018-2,22486,942
40143,"Tulsa County, OK",2018-2,59,1437
40143,"Tulsa County, OK",2018-2,33,712
40143,"Tulsa County, OK",2018-2,178,859
40143,"Tulsa County, OK",2018-2,22216,946
40143,"Tulsa County, OK",2018-3,22474,946
40143,"Tulsa County, OK",2018-3,59,1403
40143,"Tulsa County, OK",2018-3,33,722
40143,"Tulsa County, OK",2018-3,178,819
40143,"Tulsa County, OK",2018-3,22204,953
40143,"Tulsa County, OK",2018-4,22740,1002
40143,"Tulsa County, OK",2018-4,59,1507
40143,"Tulsa County, OK",2018-4,33,700
40143,"Tulsa County, OK",2018-4,177,826
40143,"Tulsa County, OK",2018-4,22471,1015
40143,"Tulsa County, OK",2019-1,22523,1069
40143,"Tulsa County, OK",2019-1,60,1371
40143,"Tulsa County, OK",2019-1,33,706
40143,"Tulsa County, OK",2019-1,177,790
40143,"Tulsa County, OK",2019-1,22253,1093
40143,"Tulsa County, OK",2019-2,22575,963
40143,"Tulsa County, OK",2019-2,57,1456
40143,"Tulsa County, OK",2019-2,34,768
40143,"Tulsa County, OK",2019-2,177,941
40143,"Tulsa County, OK",2019-2,22307,962
40143,"Tulsa County, OK",2019-3,22804,969
40143,"Tulsa County, OK",2019-3,57,1412
40143,"Tulsa County, OK",2019-3,34,759
40143,"Tulsa County, OK",2019-3,175,817
40143,"Tulsa County, OK",2019-3,22538,977
40143,"Tulsa County, OK",2019-4,22961,1014
40143,"Tulsa County, OK",2019-4,58,1482
40143,"Tulsa County, OK",2019-4,34,751
40143,"Tulsa County, OK",2019-4,175,857
40143,"Tulsa County, OK",2019-4,22694,1025
40143,"Tulsa County, OK",2020-1,22698,1071
40143,"Tulsa County, OK",2020-1,57,1340
40143,"Tulsa County, OK",2020-1,34,787
40143,"Tulsa County, OK",2020-1,176,826
40143,"Tulsa County, OK",2020-1,22431,1092
40143,"Tulsa County, OK",2020-2,22783,1018
40143,"Tulsa County, OK",2020-2,57,1491
40143,"Tulsa County, OK",2020-2,34,863
40143,"Tulsa County, OK",2020-2,176,1026
40143,"Tulsa County, OK",2020-2,22516,1013
40143,"Tulsa County, OK",2020-3,22810,995
40143,"Tulsa County, OK",2020-3,57,1305
40143,"Tulsa County, OK",2020-3,34,877
40143,"Tulsa County, OK",2020-3,176,863
40143,"Tulsa County, OK",2020-3,22543,1003
