state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
49,037,"San Juan County, UT",2020,5457,4903,554,10.199999999999999,49037
49,037,"San Juan County, UT",2019,5723,5442,281,4.9,49037
49,037,"San Juan County, UT",2018,5707,5372,335,5.9,49037
49,037,"San Juan County, UT",2017,5681,5296,385,6.8,49037
49,037,"San Juan County, UT",2016,5713,5265,448,7.8,49037
49,037,"San Juan County, UT",2015,5683,5243,440,7.7,49037
49,037,"San Juan County, UT",2014,5549,5139,410,7.4,49037
49,037,"San Juan County, UT",2013,5579,5170,409,7.3,49037
49,037,"San Juan County, UT",2012,5570,5134,436,7.8,49037
49,037,"San Juan County, UT",2011,5924,5306,618,10.4,49037
49,037,"San Juan County, UT",2010,6065,5394,671,11.1,49037
49,037,"San Juan County, UT",2009,5321,4697,624,11.7,49037
49,037,"San Juan County, UT",2008,5050,4750,300,5.9,49037
49,037,"San Juan County, UT",2007,5038,4777,261,5.2,49037
49,037,"San Juan County, UT",2006,4934,4643,291,5.9,49037
49,037,"San Juan County, UT",2005,4818,4440,378,7.8,49037
49,037,"San Juan County, UT",2004,4856,4409,447,9.2,49037
49,037,"San Juan County, UT",2003,4724,4300,424,9,49037
49,037,"San Juan County, UT",2002,4753,4353,400,8.4,49037
49,037,"San Juan County, UT",2001,4573,4193,380,8.3,49037
49,037,"San Juan County, UT",2000,4727,4351,376,8,49037
49,037,"San Juan County, UT",1999,5045,4666,379,7.5,49037
49,037,"San Juan County, UT",1998,4996,4607,389,7.8,49037
49,037,"San Juan County, UT",1997,4893,4468,425,8.7,49037
49,037,"San Juan County, UT",1996,5116,4631,485,9.5,49037
49,037,"San Juan County, UT",1995,5246,4805,441,8.4,49037
49,037,"San Juan County, UT",1994,5172,4751,421,8.1,49037
49,037,"San Juan County, UT",1993,5070,4707,363,7.2,49037
49,037,"San Juan County, UT",1992,4428,3982,446,10.1,49037
49,037,"San Juan County, UT",1991,4141,3695,446,10.8,49037
49,037,"San Juan County, UT",1990,4123,3758,365,8.9,49037
