state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
45,031,"Darlington County, SC",2020,30521,28542,1979,6.5,45031
45,031,"Darlington County, SC",2019,30284,29291,993,3.3,45031
45,031,"Darlington County, SC",2018,29960,28768,1192,4,45031
45,031,"Darlington County, SC",2017,29730,28192,1538,5.2,45031
45,031,"Darlington County, SC",2016,29810,27993,1817,6.1,45031
45,031,"Darlington County, SC",2015,30042,27849,2193,7.3,45031
45,031,"Darlington County, SC",2014,29729,27421,2308,7.8,45031
45,031,"Darlington County, SC",2013,30167,27421,2746,9.1,45031
45,031,"Darlington County, SC",2012,30446,27148,3298,10.8,45031
45,031,"Darlington County, SC",2011,30575,26675,3900,12.8,45031
45,031,"Darlington County, SC",2010,30872,26741,4131,13.4,45031
45,031,"Darlington County, SC",2009,31277,27156,4121,13.2,45031
45,031,"Darlington County, SC",2008,31442,28586,2856,9.1,45031
45,031,"Darlington County, SC",2007,31216,29032,2184,7,45031
45,031,"Darlington County, SC",2006,31628,29043,2585,8.1999999999999993,45031
45,031,"Darlington County, SC",2005,30679,27792,2887,9.4,45031
45,031,"Darlington County, SC",2004,30927,28154,2773,9,45031
45,031,"Darlington County, SC",2003,31391,28656,2735,8.7,45031
45,031,"Darlington County, SC",2002,30894,28564,2330,7.5,45031
45,031,"Darlington County, SC",2001,30690,28725,1965,6.4,45031
45,031,"Darlington County, SC",2000,31389,29838,1551,4.9,45031
45,031,"Darlington County, SC",1999,30969,28808,2161,7,45031
45,031,"Darlington County, SC",1998,31155,29257,1898,6.1,45031
45,031,"Darlington County, SC",1997,31440,29197,2243,7.1,45031
45,031,"Darlington County, SC",1996,32109,29266,2843,8.9,45031
45,031,"Darlington County, SC",1995,31591,28856,2735,8.7,45031
45,031,"Darlington County, SC",1994,31611,28268,3343,10.6,45031
45,031,"Darlington County, SC",1993,32721,28711,4010,12.3,45031
45,031,"Darlington County, SC",1992,31989,28933,3056,9.6,45031
45,031,"Darlington County, SC",1991,30679,28374,2305,7.5,45031
45,031,"Darlington County, SC",1990,29947,28308,1639,5.5,45031
