state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
16,087,"Washington County, ID",2020,4752,4496,256,5.4,16087
16,087,"Washington County, ID",2019,4592,4412,180,3.9,16087
16,087,"Washington County, ID",2018,4615,4428,187,4.1,16087
16,087,"Washington County, ID",2017,4601,4388,213,4.6,16087
16,087,"Washington County, ID",2016,4595,4350,245,5.3,16087
16,087,"Washington County, ID",2015,4563,4316,247,5.4,16087
16,087,"Washington County, ID",2014,4556,4281,275,6,16087
16,087,"Washington County, ID",2013,4813,4419,394,8.2,16087
16,087,"Washington County, ID",2012,4807,4391,416,8.7,16087
16,087,"Washington County, ID",2011,4729,4275,454,9.6,16087
16,087,"Washington County, ID",2010,4735,4253,482,10.2,16087
16,087,"Washington County, ID",2009,4964,4473,491,9.9,16087
16,087,"Washington County, ID",2008,4673,4408,265,5.7,16087
16,087,"Washington County, ID",2007,4692,4495,197,4.2,16087
16,087,"Washington County, ID",2006,4933,4713,220,4.5,16087
16,087,"Washington County, ID",2005,5069,4803,266,5.2,16087
16,087,"Washington County, ID",2004,5014,4677,337,6.7,16087
16,087,"Washington County, ID",2003,4747,4371,376,7.9,16087
16,087,"Washington County, ID",2002,5126,4765,361,7,16087
16,087,"Washington County, ID",2001,5082,4746,336,6.6,16087
16,087,"Washington County, ID",2000,5205,4853,352,6.8,16087
16,087,"Washington County, ID",1999,4638,4261,377,8.1,16087
16,087,"Washington County, ID",1998,4685,4325,360,7.7,16087
16,087,"Washington County, ID",1997,4604,4237,367,8,16087
16,087,"Washington County, ID",1996,4542,4164,378,8.3,16087
16,087,"Washington County, ID",1995,4388,3996,392,8.9,16087
16,087,"Washington County, ID",1994,4284,3878,406,9.5,16087
16,087,"Washington County, ID",1993,4380,3994,386,8.8,16087
16,087,"Washington County, ID",1992,4074,3655,419,10.3,16087
16,087,"Washington County, ID",1991,4350,3758,592,13.6,16087
16,087,"Washington County, ID",1990,4185,3772,413,9.9,16087
