fips_code,area,period,qtrly_estabs,avg_wkly_wage
16033,"Clark County, ID",2014-1,63,818
16033,"Clark County, ID",2014-2,62,788
16033,"Clark County, ID",2014-3,61,694
16033,"Clark County, ID",2014-4,62,833
16033,"Clark County, ID",2015-1,58,837
16033,"Clark County, ID",2015-2,54,697
16033,"Clark County, ID",2015-3,53,746
16033,"Clark County, ID",2015-4,52,774
16033,"Clark County, ID",2016-1,51,842
16033,"Clark County, ID",2016-2,52,715
16033,"Clark County, ID",2016-3,51,776
16033,"Clark County, ID",2016-4,51,800
16033,"Clark County, ID",2017-1,50,964
16033,"Clark County, ID",2017-2,50,779
16033,"Clark County, ID",2017-3,49,745
16033,"Clark County, ID",2017-4,49,826
16033,"Clark County, ID",2018-1,48,902
16033,"Clark County, ID",2018-2,49,810
16033,"Clark County, ID",2018-3,49,768
16033,"Clark County, ID",2018-4,48,837
16033,"Clark County, ID",2019-1,44,879
16033,"Clark County, ID",2019-2,44,747
16033,"Clark County, ID",2019-3,45,751
16033,"Clark County, ID",2019-4,45,806
16033,"Clark County, ID",2020-1,44,904
16033,"Clark County, ID",2020-2,44,782
16033,"Clark County, ID",2020-3,43,840
