state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
06,047,"Merced County, CA",2020,114736,100755,13981,12.2,06047
06,047,"Merced County, CA",2019,115761,106231,9530,8.2,06047
06,047,"Merced County, CA",2018,115261,105519,9742,8.5,06047
06,047,"Merced County, CA",2017,115291,104402,10889,9.4,06047
06,047,"Merced County, CA",2016,114339,102211,12128,10.6,06047
06,047,"Merced County, CA",2015,114061,101031,13030,11.4,06047
06,047,"Merced County, CA",2014,114169,99355,14814,13,06047
06,047,"Merced County, CA",2013,114311,97543,16768,14.7,06047
06,047,"Merced County, CA",2012,114901,95852,19049,16.6,06047
06,047,"Merced County, CA",2011,114693,94128,20565,17.9,06047
06,047,"Merced County, CA",2010,113874,92954,20920,18.4,06047
06,047,"Merced County, CA",2009,106193,87855,18338,17.3,06047
06,047,"Merced County, CA",2008,102211,89272,12939,12.7,06047
06,047,"Merced County, CA",2007,99923,89973,9950,10,06047
06,047,"Merced County, CA",2006,98072,88828,9244,9.4,06047
06,047,"Merced County, CA",2005,98752,88905,9847,10,06047
06,047,"Merced County, CA",2004,97619,86953,10666,10.9,06047
06,047,"Merced County, CA",2003,96921,85662,11259,11.6,06047
06,047,"Merced County, CA",2002,95761,85165,10596,11.1,06047
06,047,"Merced County, CA",2001,91609,82259,9350,10.2,06047
06,047,"Merced County, CA",2000,90193,81627,8566,9.5,06047
06,047,"Merced County, CA",1999,83885,72576,11309,13.5,06047
06,047,"Merced County, CA",1998,85228,72311,12917,15.2,06047
06,047,"Merced County, CA",1997,83311,70212,13099,15.7,06047
06,047,"Merced County, CA",1996,81656,67968,13688,16.8,06047
06,047,"Merced County, CA",1995,82839,68722,14117,17,06047
06,047,"Merced County, CA",1994,83719,70059,13660,16.3,06047
06,047,"Merced County, CA",1993,83243,68772,14471,17.4,06047
06,047,"Merced County, CA",1992,83022,68534,14488,17.5,06047
06,047,"Merced County, CA",1991,77505,65296,12209,15.8,06047
06,047,"Merced County, CA",1990,76862,67019,9843,12.8,06047
