fips_code,area,period,qtrly_estabs,avg_wkly_wage
06047,"Merced County, CA",2014-1,5808,709
06047,"Merced County, CA",2014-1,28,1322
06047,"Merced County, CA",2014-1,14,1067
06047,"Merced County, CA",2014-1,174,902
06047,"Merced County, CA",2014-1,5592,635
06047,"Merced County, CA",2014-2,5764,669
06047,"Merced County, CA",2014-2,28,1137
06047,"Merced County, CA",2014-2,14,838
06047,"Merced County, CA",2014-2,174,864
06047,"Merced County, CA",2014-2,5548,611
06047,"Merced County, CA",2014-3,5865,707
06047,"Merced County, CA",2014-3,28,1332
06047,"Merced County, CA",2014-3,14,971
06047,"Merced County, CA",2014-3,174,880
06047,"Merced County, CA",2014-3,5649,655
06047,"Merced County, CA",2014-4,5968,748
06047,"Merced County, CA",2014-4,28,1260
06047,"Merced County, CA",2014-4,14,1080
06047,"Merced County, CA",2014-4,174,899
06047,"Merced County, CA",2014-4,5752,688
06047,"Merced County, CA",2015-1,5967,733
06047,"Merced County, CA",2015-1,27,1402
06047,"Merced County, CA",2015-1,21,1140
06047,"Merced County, CA",2015-1,174,882
06047,"Merced County, CA",2015-1,5745,662
06047,"Merced County, CA",2015-2,6013,715
06047,"Merced County, CA",2015-2,27,1155
06047,"Merced County, CA",2015-2,21,1120
06047,"Merced County, CA",2015-2,174,888
06047,"Merced County, CA",2015-2,5791,646
06047,"Merced County, CA",2015-3,6103,744
06047,"Merced County, CA",2015-3,27,1355
06047,"Merced County, CA",2015-3,21,1483
06047,"Merced County, CA",2015-3,176,922
06047,"Merced County, CA",2015-3,5879,666
06047,"Merced County, CA",2015-4,6206,789
06047,"Merced County, CA",2015-4,27,1188
06047,"Merced County, CA",2015-4,21,1170
06047,"Merced County, CA",2015-4,176,941
06047,"Merced County, CA",2015-4,5982,727
06047,"Merced County, CA",2016-1,6227,749
06047,"Merced County, CA",2016-1,27,1281
06047,"Merced County, CA",2016-1,19,1229
06047,"Merced County, CA",2016-1,177,910
06047,"Merced County, CA",2016-1,6004,675
06047,"Merced County, CA",2016-2,6308,760
06047,"Merced County, CA",2016-2,27,1141
06047,"Merced County, CA",2016-2,19,1252
06047,"Merced County, CA",2016-2,177,924
06047,"Merced County, CA",2016-2,6085,693
06047,"Merced County, CA",2016-3,6393,810
06047,"Merced County, CA",2016-3,27,1363
06047,"Merced County, CA",2016-3,19,1701
06047,"Merced County, CA",2016-3,178,967
06047,"Merced County, CA",2016-3,6169,732
06047,"Merced County, CA",2016-4,6344,807
06047,"Merced County, CA",2016-4,27,1223
06047,"Merced County, CA",2016-4,19,1225
06047,"Merced County, CA",2016-4,178,979
06047,"Merced County, CA",2016-4,6120,740
06047,"Merced County, CA",2017-1,6374,806
06047,"Merced County, CA",2017-1,27,1299
06047,"Merced County, CA",2017-1,19,1383
06047,"Merced County, CA",2017-1,178,942
06047,"Merced County, CA",2017-1,6150,730
06047,"Merced County, CA",2017-2,6549,787
06047,"Merced County, CA",2017-2,28,1198
06047,"Merced County, CA",2017-2,19,1277
06047,"Merced County, CA",2017-2,178,973
06047,"Merced County, CA",2017-2,6324,712
06047,"Merced County, CA",2017-3,6645,800
06047,"Merced County, CA",2017-3,27,1329
06047,"Merced County, CA",2017-3,19,1417
06047,"Merced County, CA",2017-3,178,1021
06047,"Merced County, CA",2017-3,6421,720
06047,"Merced County, CA",2017-4,6685,818
06047,"Merced County, CA",2017-4,27,1249
06047,"Merced County, CA",2017-4,19,1085
06047,"Merced County, CA",2017-4,178,993
06047,"Merced County, CA",2017-4,6461,758
06047,"Merced County, CA",2018-1,6625,799
06047,"Merced County, CA",2018-1,25,1365
06047,"Merced County, CA",2018-1,20,1076
06047,"Merced County, CA",2018-1,179,957
06047,"Merced County, CA",2018-1,6401,738
06047,"Merced County, CA",2018-2,6654,791
06047,"Merced County, CA",2018-2,26,1258
06047,"Merced County, CA",2018-2,19,974
06047,"Merced County, CA",2018-2,178,983
06047,"Merced County, CA",2018-2,6431,732
06047,"Merced County, CA",2018-3,6704,806
06047,"Merced County, CA",2018-3,26,1429
06047,"Merced County, CA",2018-3,19,1428
06047,"Merced County, CA",2018-3,181,993
06047,"Merced County, CA",2018-3,6478,746
06047,"Merced County, CA",2018-4,6786,837
06047,"Merced County, CA",2018-4,27,1488
06047,"Merced County, CA",2018-4,19,966
06047,"Merced County, CA",2018-4,181,1046
06047,"Merced County, CA",2018-4,6559,776
06047,"Merced County, CA",2019-1,6710,828
06047,"Merced County, CA",2019-1,27,1264
06047,"Merced County, CA",2019-1,19,1684
06047,"Merced County, CA",2019-1,182,996
06047,"Merced County, CA",2019-1,6482,754
06047,"Merced County, CA",2019-2,6725,839
06047,"Merced County, CA",2019-2,27,1314
06047,"Merced County, CA",2019-2,19,1536
06047,"Merced County, CA",2019-2,182,1032
06047,"Merced County, CA",2019-2,6497,765
06047,"Merced County, CA",2019-3,6791,852
06047,"Merced County, CA",2019-3,28,1425
06047,"Merced County, CA",2019-3,19,1750
06047,"Merced County, CA",2019-3,182,1026
06047,"Merced County, CA",2019-3,6562,783
06047,"Merced County, CA",2019-4,6866,886
06047,"Merced County, CA",2019-4,28,1498
06047,"Merced County, CA",2019-4,19,1653
06047,"Merced County, CA",2019-4,181,1063
06047,"Merced County, CA",2019-4,6638,813
06047,"Merced County, CA",2020-1,6923,859
06047,"Merced County, CA",2020-1,28,1265
06047,"Merced County, CA",2020-1,19,1677
06047,"Merced County, CA",2020-1,181,1012
06047,"Merced County, CA",2020-1,6695,789
06047,"Merced County, CA",2020-2,6964,889
06047,"Merced County, CA",2020-2,28,1461
06047,"Merced County, CA",2020-2,19,1711
06047,"Merced County, CA",2020-2,182,1116
06047,"Merced County, CA",2020-2,6735,801
06047,"Merced County, CA",2020-3,7074,913
06047,"Merced County, CA",2020-3,28,1137
06047,"Merced County, CA",2020-3,19,1780
06047,"Merced County, CA",2020-3,182,1130
06047,"Merced County, CA",2020-3,6845,838
