state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
20,077,"Harper County, KS",2020,2792,2668,124,4.4000000000000004,20077
20,077,"Harper County, KS",2019,2865,2792,73,2.5,20077
20,077,"Harper County, KS",2018,2742,2666,76,2.8,20077
20,077,"Harper County, KS",2017,2649,2551,98,3.7,20077
20,077,"Harper County, KS",2016,2894,2791,103,3.6,20077
20,077,"Harper County, KS",2015,2863,2752,111,3.9,20077
20,077,"Harper County, KS",2014,2985,2875,110,3.7,20077
20,077,"Harper County, KS",2013,3111,2986,125,4,20077
20,077,"Harper County, KS",2012,3119,2984,135,4.3,20077
20,077,"Harper County, KS",2011,2909,2747,162,5.6,20077
20,077,"Harper County, KS",2010,2937,2756,181,6.2,20077
20,077,"Harper County, KS",2009,3455,3279,176,5.1,20077
20,077,"Harper County, KS",2008,3424,3315,109,3.2,20077
20,077,"Harper County, KS",2007,3399,3296,103,3,20077
20,077,"Harper County, KS",2006,3436,3324,112,3.3,20077
20,077,"Harper County, KS",2005,3404,3278,126,3.7,20077
20,077,"Harper County, KS",2004,3385,3239,146,4.3,20077
20,077,"Harper County, KS",2003,3267,3127,140,4.3,20077
20,077,"Harper County, KS",2002,3202,3079,123,3.8,20077
20,077,"Harper County, KS",2001,3094,2980,114,3.7,20077
20,077,"Harper County, KS",2000,3169,3049,120,3.8,20077
20,077,"Harper County, KS",1999,2971,2874,97,3.3,20077
20,077,"Harper County, KS",1998,2959,2891,68,2.3,20077
20,077,"Harper County, KS",1997,3052,2967,85,2.8,20077
20,077,"Harper County, KS",1996,3121,3013,108,3.5,20077
20,077,"Harper County, KS",1995,3061,2960,101,3.3,20077
20,077,"Harper County, KS",1994,3162,3033,129,4.1,20077
20,077,"Harper County, KS",1993,3085,2962,123,4,20077
20,077,"Harper County, KS",1992,3150,3034,116,3.7,20077
20,077,"Harper County, KS",1991,3215,3132,83,2.6,20077
20,077,"Harper County, KS",1990,3299,3222,77,2.3,20077
