state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
08,013,"Boulder County, CO",2020,192879,180992,11887,6.2,08013
08,013,"Boulder County, CO",2019,195471,191065,4406,2.3,08013
08,013,"Boulder County, CO",2018,192258,187195,5063,2.6,08013
08,013,"Boulder County, CO",2017,186219,182044,4175,2.2,08013
08,013,"Boulder County, CO",2016,180901,176286,4615,2.6,08013
08,013,"Boulder County, CO",2015,176818,171415,5403,3.1,08013
08,013,"Boulder County, CO",2014,176123,168947,7176,4.1,08013
08,013,"Boulder County, CO",2013,174766,165314,9452,5.4,08013
08,013,"Boulder County, CO",2012,173808,162818,10990,6.3,08013
08,013,"Boulder County, CO",2011,171585,160020,11565,6.7,08013
08,013,"Boulder County, CO",2010,169678,157072,12606,7.4,08013
08,013,"Boulder County, CO",2009,175833,164180,11653,6.6,08013
08,013,"Boulder County, CO",2008,178629,171193,7436,4.2,08013
08,013,"Boulder County, CO",2007,175158,169467,5691,3.2,08013
08,013,"Boulder County, CO",2006,171797,165495,6302,3.7,08013
08,013,"Boulder County, CO",2005,168583,161119,7464,4.4000000000000004,08013
08,013,"Boulder County, CO",2004,167050,158840,8210,4.9,08013
08,013,"Boulder County, CO",2003,164743,155306,9437,5.7,08013
08,013,"Boulder County, CO",2002,164023,154551,9472,5.8,08013
08,013,"Boulder County, CO",2001,162701,156696,6005,3.7,08013
08,013,"Boulder County, CO",2000,159943,156127,3816,2.4,08013
08,013,"Boulder County, CO",1999,169568,164837,4731,2.8,08013
08,013,"Boulder County, CO",1998,164525,159274,5251,3.2,08013
08,013,"Boulder County, CO",1997,158399,153740,4659,2.9,08013
08,013,"Boulder County, CO",1996,153621,147779,5842,3.8,08013
08,013,"Boulder County, CO",1995,153061,146947,6114,4,08013
08,013,"Boulder County, CO",1994,148378,142824,5554,3.7,08013
08,013,"Boulder County, CO",1993,139832,133330,6502,4.6,08013
08,013,"Boulder County, CO",1992,132688,125936,6752,5.1,08013
08,013,"Boulder County, CO",1991,128615,122635,5980,4.6,08013
08,013,"Boulder County, CO",1990,124858,118832,6026,4.8,08013
