state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
26,005,"Allegan County, MI",2020,62253,57710,4543,7.3,26005
26,005,"Allegan County, MI",2019,62517,60603,1914,3.1,26005
26,005,"Allegan County, MI",2018,62058,60014,2044,3.3,26005
26,005,"Allegan County, MI",2017,61232,58937,2295,3.7,26005
26,005,"Allegan County, MI",2016,61447,59033,2414,3.9,26005
26,005,"Allegan County, MI",2015,60755,58207,2548,4.2,26005
26,005,"Allegan County, MI",2014,59859,56610,3249,5.4,26005
26,005,"Allegan County, MI",2013,58171,54330,3841,6.6,26005
26,005,"Allegan County, MI",2012,56883,52752,4131,7.3,26005
26,005,"Allegan County, MI",2011,56723,51967,4756,8.4,26005
26,005,"Allegan County, MI",2010,56490,50270,6220,11,26005
26,005,"Allegan County, MI",2009,54033,47245,6788,12.6,26005
26,005,"Allegan County, MI",2008,55140,51033,4107,7.4,26005
26,005,"Allegan County, MI",2007,55953,52364,3589,6.4,26005
26,005,"Allegan County, MI",2006,56374,52823,3551,6.3,26005
26,005,"Allegan County, MI",2005,55106,51646,3460,6.3,26005
26,005,"Allegan County, MI",2004,53438,50010,3428,6.4,26005
26,005,"Allegan County, MI",2003,53118,49658,3460,6.5,26005
26,005,"Allegan County, MI",2002,55109,52012,3097,5.6,26005
26,005,"Allegan County, MI",2001,57869,55314,2555,4.4,26005
26,005,"Allegan County, MI",2000,57841,56128,1713,3,26005
26,005,"Allegan County, MI",1999,57100,55582,1518,2.7,26005
26,005,"Allegan County, MI",1998,55500,53998,1502,2.7,26005
26,005,"Allegan County, MI",1997,54319,52682,1637,3,26005
26,005,"Allegan County, MI",1996,52166,50302,1864,3.6,26005
26,005,"Allegan County, MI",1995,51045,49109,1936,3.8,26005
26,005,"Allegan County, MI",1994,50182,47962,2220,4.4,26005
26,005,"Allegan County, MI",1993,48065,45317,2748,5.7,26005
26,005,"Allegan County, MI",1992,46011,42811,3200,7,26005
26,005,"Allegan County, MI",1991,45260,42089,3171,7,26005
26,005,"Allegan County, MI",1990,45958,43151,2807,6.1,26005
