fips_code,area,period,qtrly_estabs,avg_wkly_wage
32033,"White Pine County, NV",2014-1,287,1010
32033,"White Pine County, NV",2014-2,294,953
32033,"White Pine County, NV",2014-3,298,969
32033,"White Pine County, NV",2014-4,302,983
32033,"White Pine County, NV",2015-1,298,1037
32033,"White Pine County, NV",2015-2,303,983
32033,"White Pine County, NV",2015-3,303,1011
32033,"White Pine County, NV",2015-4,299,1002
32033,"White Pine County, NV",2016-1,292,1009
32033,"White Pine County, NV",2016-2,294,958
32033,"White Pine County, NV",2016-3,291,1064
32033,"White Pine County, NV",2016-4,284,1031
32033,"White Pine County, NV",2017-1,271,1111
32033,"White Pine County, NV",2017-2,273,1020
32033,"White Pine County, NV",2017-3,275,1066
32033,"White Pine County, NV",2017-4,278,1092
32033,"White Pine County, NV",2018-1,275,1160
32033,"White Pine County, NV",2018-2,276,1076
32033,"White Pine County, NV",2018-3,277,1085
32033,"White Pine County, NV",2018-4,278,1114
32033,"White Pine County, NV",2019-1,266,1182
32033,"White Pine County, NV",2019-2,269,1092
32033,"White Pine County, NV",2019-3,267,1112
32033,"White Pine County, NV",2019-4,266,1162
32033,"White Pine County, NV",2020-1,259,1229
32033,"White Pine County, NV",2020-2,257,1168
32033,"White Pine County, NV",2020-3,258,1127
