state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
39,105,"Meigs County, OH",2020,9072,8200,872,9.6,39105
39,105,"Meigs County, OH",2019,9171,8534,637,6.9,39105
39,105,"Meigs County, OH",2018,8989,8340,649,7.2,39105
39,105,"Meigs County, OH",2017,8998,8266,732,8.1,39105
39,105,"Meigs County, OH",2016,8990,8218,772,8.6,39105
39,105,"Meigs County, OH",2015,9127,8368,759,8.3,39105
39,105,"Meigs County, OH",2014,9208,8379,829,9,39105
39,105,"Meigs County, OH",2013,9407,8293,1114,11.8,39105
39,105,"Meigs County, OH",2012,9505,8409,1096,11.5,39105
39,105,"Meigs County, OH",2011,9785,8502,1283,13.1,39105
39,105,"Meigs County, OH",2010,10065,8590,1475,14.7,39105
39,105,"Meigs County, OH",2009,9369,7974,1395,14.9,39105
39,105,"Meigs County, OH",2008,9230,8291,939,10.2,39105
39,105,"Meigs County, OH",2007,9343,8506,837,9,39105
39,105,"Meigs County, OH",2006,9217,8447,770,8.4,39105
39,105,"Meigs County, OH",2005,9041,8126,915,10.1,39105
39,105,"Meigs County, OH",2004,9019,8012,1007,11.2,39105
39,105,"Meigs County, OH",2003,9170,8117,1053,11.5,39105
39,105,"Meigs County, OH",2002,9459,8586,873,9.2,39105
39,105,"Meigs County, OH",2001,9783,9092,691,7.1,39105
39,105,"Meigs County, OH",2000,9834,9068,766,7.8,39105
39,105,"Meigs County, OH",1999,8517,7453,1064,12.5,39105
39,105,"Meigs County, OH",1998,8598,7578,1020,11.9,39105
39,105,"Meigs County, OH",1997,8645,7700,945,10.9,39105
39,105,"Meigs County, OH",1996,8681,7658,1023,11.8,39105
39,105,"Meigs County, OH",1995,8760,7730,1030,11.8,39105
39,105,"Meigs County, OH",1994,8573,7627,946,11,39105
39,105,"Meigs County, OH",1993,8493,7490,1003,11.8,39105
39,105,"Meigs County, OH",1992,8797,7685,1112,12.6,39105
39,105,"Meigs County, OH",1991,8650,7828,822,9.5,39105
39,105,"Meigs County, OH",1990,8630,7963,667,7.7,39105
