fips_code,area,period,qtrly_estabs,avg_wkly_wage
48011,"Armstrong County, TX",2014-1,63,631
48011,"Armstrong County, TX",2014-2,63,555
48011,"Armstrong County, TX",2014-3,64,594
48011,"Armstrong County, TX",2014-4,63,718
48011,"Armstrong County, TX",2015-1,63,682
48011,"Armstrong County, TX",2015-2,61,649
48011,"Armstrong County, TX",2015-3,61,629
48011,"Armstrong County, TX",2015-4,60,714
48011,"Armstrong County, TX",2016-1,59,692
48011,"Armstrong County, TX",2016-2,57,670
48011,"Armstrong County, TX",2016-3,57,670
48011,"Armstrong County, TX",2016-4,58,715
48011,"Armstrong County, TX",2017-1,58,676
48011,"Armstrong County, TX",2017-2,59,644
48011,"Armstrong County, TX",2017-3,61,689
48011,"Armstrong County, TX",2017-4,59,718
48011,"Armstrong County, TX",2018-1,66,734
48011,"Armstrong County, TX",2018-2,66,720
48011,"Armstrong County, TX",2018-3,67,714
48011,"Armstrong County, TX",2018-4,67,792
48011,"Armstrong County, TX",2019-1,65,850
48011,"Armstrong County, TX",2019-2,65,751
48011,"Armstrong County, TX",2019-3,67,756
48011,"Armstrong County, TX",2019-4,66,890
48011,"Armstrong County, TX",2020-1,70,920
48011,"Armstrong County, TX",2020-2,68,767
48011,"Armstrong County, TX",2020-3,68,745
