state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
47,093,"Knox County, TN",2020,242643,228282,14361,5.9,47093
47,093,"Knox County, TN",2019,245480,238396,7084,2.9,47093
47,093,"Knox County, TN",2018,240321,233285,7036,2.9,47093
47,093,"Knox County, TN",2017,236943,229432,7511,3.2,47093
47,093,"Knox County, TN",2016,233831,224458,9373,4,47093
47,093,"Knox County, TN",2015,228904,218294,10610,4.6,47093
47,093,"Knox County, TN",2014,226266,213912,12354,5.5,47093
47,093,"Knox County, TN",2013,227983,213611,14372,6.3,47093
47,093,"Knox County, TN",2012,230548,216171,14377,6.2,47093
47,093,"Knox County, TN",2011,232694,216377,16317,7,47093
47,093,"Knox County, TN",2010,229895,212529,17366,7.6,47093
47,093,"Knox County, TN",2009,229032,211089,17943,7.8,47093
47,093,"Knox County, TN",2008,230698,219362,11336,4.9,47093
47,093,"Knox County, TN",2007,228294,220566,7728,3.4,47093
47,093,"Knox County, TN",2006,222531,213639,8892,4,47093
47,093,"Knox County, TN",2005,213289,204363,8926,4.2,47093
47,093,"Knox County, TN",2004,213535,205216,8319,3.9,47093
47,093,"Knox County, TN",2003,212509,204342,8167,3.8,47093
47,093,"Knox County, TN",2002,212042,204526,7516,3.5,47093
47,093,"Knox County, TN",2001,205581,198963,6618,3.2,47093
47,093,"Knox County, TN",2000,200887,194771,6116,3,47093
47,093,"Knox County, TN",1999,203020,197901,5119,2.5,47093
47,093,"Knox County, TN",1998,202742,196253,6489,3.2,47093
47,093,"Knox County, TN",1997,197074,190123,6951,3.5,47093
47,093,"Knox County, TN",1996,196981,190218,6763,3.4,47093
47,093,"Knox County, TN",1995,197255,190565,6690,3.4,47093
47,093,"Knox County, TN",1994,193138,186655,6483,3.4,47093
47,093,"Knox County, TN",1993,189257,181767,7490,4,47093
47,093,"Knox County, TN",1992,183912,175550,8362,4.5,47093
47,093,"Knox County, TN",1991,176304,168539,7765,4.4,47093
47,093,"Knox County, TN",1990,173667,166481,7186,4.1,47093
