fips_code,area,period,qtrly_estabs,avg_wkly_wage
01113,"Russell County, AL",2014-1,862,659
01113,"Russell County, AL",2014-1,13,1091
01113,"Russell County, AL",2014-1,11,628
01113,"Russell County, AL",2014-1,40,654
01113,"Russell County, AL",2014-1,798,658
01113,"Russell County, AL",2014-2,861,641
01113,"Russell County, AL",2014-2,13,980
01113,"Russell County, AL",2014-2,11,654
01113,"Russell County, AL",2014-2,40,653
01113,"Russell County, AL",2014-2,797,635
01113,"Russell County, AL",2014-3,868,654
01113,"Russell County, AL",2014-3,13,1031
01113,"Russell County, AL",2014-3,11,684
01113,"Russell County, AL",2014-3,40,695
01113,"Russell County, AL",2014-3,804,642
01113,"Russell County, AL",2014-4,876,701
01113,"Russell County, AL",2014-4,13,904
01113,"Russell County, AL",2014-4,11,696
01113,"Russell County, AL",2014-4,40,697
01113,"Russell County, AL",2014-4,812,700
01113,"Russell County, AL",2015-1,861,676
01113,"Russell County, AL",2015-1,13,1082
01113,"Russell County, AL",2015-1,12,634
01113,"Russell County, AL",2015-1,40,665
01113,"Russell County, AL",2015-1,796,677
01113,"Russell County, AL",2015-2,867,668
01113,"Russell County, AL",2015-2,13,918
01113,"Russell County, AL",2015-2,12,632
01113,"Russell County, AL",2015-2,40,668
01113,"Russell County, AL",2015-2,802,667
01113,"Russell County, AL",2015-3,868,674
01113,"Russell County, AL",2015-3,12,1093
01113,"Russell County, AL",2015-3,12,686
01113,"Russell County, AL",2015-3,40,703
01113,"Russell County, AL",2015-3,804,665
01113,"Russell County, AL",2015-4,882,735
01113,"Russell County, AL",2015-4,12,1083
01113,"Russell County, AL",2015-4,12,712
01113,"Russell County, AL",2015-4,40,704
01113,"Russell County, AL",2015-4,818,739
01113,"Russell County, AL",2016-1,883,665
01113,"Russell County, AL",2016-1,12,891
01113,"Russell County, AL",2016-1,12,649
01113,"Russell County, AL",2016-1,40,684
01113,"Russell County, AL",2016-1,819,659
01113,"Russell County, AL",2016-2,888,670
01113,"Russell County, AL",2016-2,12,915
01113,"Russell County, AL",2016-2,12,679
01113,"Russell County, AL",2016-2,41,684
01113,"Russell County, AL",2016-2,823,664
01113,"Russell County, AL",2016-3,896,696
01113,"Russell County, AL",2016-3,12,1026
01113,"Russell County, AL",2016-3,12,735
01113,"Russell County, AL",2016-3,41,739
01113,"Russell County, AL",2016-3,831,682
01113,"Russell County, AL",2016-4,904,740
01113,"Russell County, AL",2016-4,13,1070
01113,"Russell County, AL",2016-4,13,730
01113,"Russell County, AL",2016-4,41,709
01113,"Russell County, AL",2016-4,837,744
01113,"Russell County, AL",2017-1,883,710
01113,"Russell County, AL",2017-1,13,911
01113,"Russell County, AL",2017-1,13,733
01113,"Russell County, AL",2017-1,41,712
01113,"Russell County, AL",2017-1,816,707
01113,"Russell County, AL",2017-2,895,687
01113,"Russell County, AL",2017-2,13,1051
01113,"Russell County, AL",2017-2,13,717
01113,"Russell County, AL",2017-2,41,699
01113,"Russell County, AL",2017-2,828,680
01113,"Russell County, AL",2017-3,905,690
01113,"Russell County, AL",2017-3,13,922
01113,"Russell County, AL",2017-3,13,724
01113,"Russell County, AL",2017-3,41,743
01113,"Russell County, AL",2017-3,838,676
01113,"Russell County, AL",2017-4,913,740
01113,"Russell County, AL",2017-4,13,1105
01113,"Russell County, AL",2017-4,13,763
01113,"Russell County, AL",2017-4,40,715
01113,"Russell County, AL",2017-4,847,741
01113,"Russell County, AL",2018-1,908,731
01113,"Russell County, AL",2018-1,13,963
01113,"Russell County, AL",2018-1,13,780
01113,"Russell County, AL",2018-1,40,717
01113,"Russell County, AL",2018-1,842,730
01113,"Russell County, AL",2018-2,916,707
01113,"Russell County, AL",2018-2,13,1098
01113,"Russell County, AL",2018-2,13,754
01113,"Russell County, AL",2018-2,41,706
01113,"Russell County, AL",2018-2,849,702
01113,"Russell County, AL",2018-3,921,714
01113,"Russell County, AL",2018-3,12,930
01113,"Russell County, AL",2018-3,13,735
01113,"Russell County, AL",2018-3,41,749
01113,"Russell County, AL",2018-3,855,705
01113,"Russell County, AL",2018-4,925,749
01113,"Russell County, AL",2018-4,12,1146
01113,"Russell County, AL",2018-4,13,787
01113,"Russell County, AL",2018-4,41,738
01113,"Russell County, AL",2018-4,859,746
01113,"Russell County, AL",2019-1,920,751
01113,"Russell County, AL",2019-1,12,885
01113,"Russell County, AL",2019-1,13,707
01113,"Russell County, AL",2019-1,40,741
01113,"Russell County, AL",2019-1,855,753
01113,"Russell County, AL",2019-2,931,721
01113,"Russell County, AL",2019-2,12,1096
01113,"Russell County, AL",2019-2,13,762
01113,"Russell County, AL",2019-2,40,738
01113,"Russell County, AL",2019-2,866,712
01113,"Russell County, AL",2019-3,939,730
