state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
26,097,"Mackinac County, MI",2020,5003,4335,668,13.4,26097
26,097,"Mackinac County, MI",2019,5190,4722,468,9,26097
26,097,"Mackinac County, MI",2018,5209,4713,496,9.5,26097
26,097,"Mackinac County, MI",2017,5199,4676,523,10.1,26097
26,097,"Mackinac County, MI",2016,5208,4689,519,10,26097
26,097,"Mackinac County, MI",2015,5151,4644,507,9.8,26097
26,097,"Mackinac County, MI",2014,5306,4711,595,11.2,26097
26,097,"Mackinac County, MI",2013,5258,4619,639,12.2,26097
26,097,"Mackinac County, MI",2012,5211,4586,625,12,26097
26,097,"Mackinac County, MI",2011,5274,4607,667,12.6,26097
26,097,"Mackinac County, MI",2010,5500,4721,779,14.2,26097
26,097,"Mackinac County, MI",2009,6146,5303,843,13.7,26097
26,097,"Mackinac County, MI",2008,6298,5560,738,11.7,26097
26,097,"Mackinac County, MI",2007,6428,5774,654,10.2,26097
26,097,"Mackinac County, MI",2006,6538,5890,648,9.9,26097
26,097,"Mackinac County, MI",2005,6516,5857,659,10.1,26097
26,097,"Mackinac County, MI",2004,6519,5891,628,9.6,26097
26,097,"Mackinac County, MI",2003,6549,5936,613,9.4,26097
26,097,"Mackinac County, MI",2002,6629,6010,619,9.3,26097
26,097,"Mackinac County, MI",2001,6911,6289,622,9,26097
26,097,"Mackinac County, MI",2000,6892,6356,536,7.8,26097
26,097,"Mackinac County, MI",1999,7392,6736,656,8.9,26097
26,097,"Mackinac County, MI",1998,7341,6672,669,9.1,26097
26,097,"Mackinac County, MI",1997,7356,6633,723,9.8,26097
26,097,"Mackinac County, MI",1996,7246,6504,742,10.2,26097
26,097,"Mackinac County, MI",1995,7287,6409,878,12,26097
26,097,"Mackinac County, MI",1994,7072,6187,885,12.5,26097
26,097,"Mackinac County, MI",1993,6655,5829,826,12.4,26097
26,097,"Mackinac County, MI",1992,6412,5384,1028,16,26097
26,097,"Mackinac County, MI",1991,6330,5377,953,15.1,26097
26,097,"Mackinac County, MI",1990,6224,5340,884,14.2,26097
